Source,Target,Type,Id,Label,timeset,Weight
@brooklnitecrew,@smokeandonyxgal,Directed,47735,,,1
@brooklnitecrew,@DeannaSader,Directed,47736,,,1
@brooklnitecrew,@DarbaDee,Directed,47737,,,1
@brooklnitecrew,@Lani6400,Directed,47738,,,1
@brooklnitecrew,@therealroseanne,Directed,47739,,,1
@MaryErben,@Karinartphoto,Directed,47740,,,1
@MaryErben,@ABC,Directed,47741,,,1
@MaryErben,@therealroseanne,Directed,47742,,,1
@cmillionard3,@therealroseanne,Directed,47743,,,1
@SavageAndretti,@RealAlexJones,Directed,47744,,,1
@SavageAndretti,@therealroseanne,Directed,47745,,,1
@Robert29103,@MarkDice,Directed,47746,,,1
@LadyStarbuck2,@LadyStarbuck2,Directed,47747,,,1
@LadyBabs07,@bearypatch,Directed,47748,,,1
@LadyBabs07,@realDonaldTrump,Directed,47749,,,1
@LadyBabs07,@potus,Directed,47750,,,1
@Trebor_91,@beijaflor70,Directed,47751,,,1
@Croft1Tammy,@therealroseanne,Directed,47752,,,1
@EllenMSimmons2,@jeromeyee,Directed,47753,,,1
@EllenMSimmons2,@ChelseaClinton,Directed,47754,,,1
@EllenMSimmons2,@OpenSociety,Directed,47755,,,1
@MarciaBunney,@mauimateo,Directed,47756,,,1
@MarciaBunney,@TC_resistance,Directed,47757,,,1
@MarciaBunney,@HawkeyeInDallas,Directed,47758,,,1
@MarciaBunney,@JessHar96703753,Directed,47759,,,1
@MarciaBunney,@therealroseanne,Directed,47760,,,1
@Sabereen,@RussTamblyn,Directed,47761,,,1
@Sabereen,@therealroseanne,Directed,47762,,,1
@RealErinCruz,@RealErinCruz,Directed,47763,,,1
@CiglianoPam,@CiglianoPam,Directed,47764,,,1
@joyofdoom,@thejonlindstrom,Directed,47765,,,1
@RyanJerve,@mrphuff,Directed,47766,,,1
@Cincyflash5,@YahooEnt,Directed,47767,,,1
@Jacquel78403333,@EliottCNN,Directed,47768,,,1
@CoreyGloor,@CoreyGloor,Directed,47769,,,1
@GQBound,@GQBound,Directed,47770,,,1
@JaredSawyerJr,@therealroseanne,Directed,47771,,,1
@EHungry302,@ranthonylemke,Directed,47772,,,1
@ExpansionMx,@ExpansionMx,Directed,47773,,,1
@sociallynomadic,@ohnobbie,Directed,47774,,,1
@MissyPDX,@therealroseanne,Directed,47775,,,1
@SolidPerspectiv,@AP,Directed,47776,,,1
@SolidPerspectiv,@therealroseanne,Directed,47777,,,1
@SolidPerspectiv,@RoseanneOnABC,Directed,47778,,,1
@lauramalter,@therealroseanne,Directed,47779,,,1
@JimHugh63846791,@GOP,Directed,47780,,,1
@0neMans0p1n1on,@IngrahamAngle,Directed,47781,,,1
@0neMans0p1n1on,@NavVetUSA,Directed,47782,,,1
@ShefferPatty,@ShefferPatty,Directed,47783,,,1
@TrackHighPitch,@salgovernale,Directed,47784,,,1
@TrackHighPitch,@therealroseanne,Directed,47785,,,1
@5_2blue,@TheRevAl,Directed,47786,,,1
@MartyFassigGolf,@therealroseanne,Directed,47787,,,1
@psychicmediumje,@psychicmediumje,Directed,47788,,,1
@psychicmediumje,@N0toriousKat,Directed,47789,,,1
@Chergrove1Cheri,@AP,Directed,47790,,,1
@Chergrove1Cheri,@SaraCarterDC,Directed,47791,,,1
@NickelasBray,@NickelasBray,Directed,47792,,,1
@NoJesusNoPeace1,@rharris7570,Directed,47793,,,1
@NoJesusNoPeace1,@therealroseanne,Directed,47794,,,1
@LisaMcCray,@LisaMcCray,Directed,47795,,,1
@EPolkosnik,@RedTRaccoon,Directed,47796,,,1
@EPolkosnik,@therealroseanne,Directed,47797,,,1
@ibrand,@Smashedcan01,Directed,47798,,,1
@ibrand,@JTMYVA,Directed,47799,,,1
@garrt,@alwaystheself,Directed,47800,,,1
@thinkprogress,@HARRISFAULKNER,Directed,47801,,,1
@thinkprogress,@FoxNews,Directed,47802,,,1
@Barnes_Law,@MSNBC,Directed,47803,,,1
@Barnes_Law,@HardballChris,Directed,47804,,,1
@IronSharky,@OfficialJonZal,Directed,47805,,,1
@IronSharky,@JamesDean_Feb8,Directed,47806,,,1
@IronSharky,@therealroseanne,Directed,47807,,,1
@therighter,@therealroseanne,Directed,47808,,,1
@BreitbarkNews,@therealroseanne,Directed,47809,,,1
@Aunt_Jemima69,@themitchellfink,Directed,47810,,,1
@Aunt_Jemima69,@RealAlexJones,Directed,47811,,,1
@Aunt_Jemima69,@therealroseanne,Directed,47812,,,1
@mynameisFACE,@mynameisFACE,Directed,47813,,,1
@landofhendrix,@therealroseanne,Directed,47814,,,1
@OwnRules,@ChristineMAGAMD,Directed,47815,,,1
@OwnRules,@therealroseanne,Directed,47816,,,1
@THR,@wheres_mickey,Directed,47817,,,1
@THR,@__Mochahontas,Directed,47818,,,1
@THR,@EmmaRoseKenney,Directed,47819,,,1
@Bettyteague76,@therealroseanne,Directed,47820,,,1
@VeraBangx,@ABCNetwork,Directed,47821,,,1
@VeraBangx,@therealroseanne,Directed,47822,,,1
@marcusjdl,@marcusjdl,Directed,47823,,,1
@Guestonley,@wacko00wacko,Directed,47824,,,1
@Guestonley,@Smart_Panther,Directed,47825,,,1
@Guestonley,@dvlnd3,Directed,47826,,,1
@Guestonley,@CarolynWither12,Directed,47827,,,1
@Guestonley,@ChelseaClinton,Directed,47828,,,1
@Guestonley,@OpenSociety,Directed,47829,,,1
@oliveri_ron,@FoxNews,Directed,47830,,,1
@Real_PeachyKeen,@TheRealHublife,Directed,47831,,,1
@Lu4Evah,@MitchBx1,Directed,47832,,,1
@Lu4Evah,@MarketWatch,Directed,47833,,,1
@Lu4Evah,@ABCNetwork,Directed,47834,,,1
@therealroseanne,@CCINDYT7,Directed,47835,,,1
@lulublitzer,@lulublitzer,Directed,47836,,,1
@scourby_l,@AmandaNHardwic1,Directed,47837,,,1
@scourby_l,@CaughtYa164,Directed,47838,,,1
@scourby_l,@therealroseanne,Directed,47839,,,1
@TheBigMeaux,@therealroseanne,Directed,47840,,,1
@Breaking911,@TheView,Directed,47841,,,1
@blksknhead1739,@mal_samantha,Directed,47842,,,1
@blksknhead1739,@puffballsgirl,Directed,47843,,,1
@blksknhead1739,@therealroseanne,Directed,47844,,,1
@capacitydr,@draywharton,Directed,47845,,,1
@capacitydr,@kylegriffin1,Directed,47846,,,1
@capacitydr,@DonaldJTrumpJr,Directed,47847,,,1
@capacitydr,@therealroseanne,Directed,47848,,,1
@capacitydr,@realDonaldTrump,Directed,47849,,,1
@kingjaluv,@therealroseanne,Directed,47850,,,1
@HeatherFazio1,@Steve_Pippin,Directed,47851,,,1
@HeatherFazio1,@ABCNetwork,Directed,47852,,,1
@HeatherFazio1,@therealroseanne,Directed,47853,,,1
@D_man1974,@Amy_Siskind,Directed,47854,,,1
@D_man1974,@Variety,Directed,47855,,,1
@brian_basil,@ABCNetwork,Directed,47856,,,1
@CheetoWafa,@realDonaldTrump,Directed,47857,,,1
@CheetoWafa,@Kaepernick7,Directed,47858,,,1
@Brooke98609862,@PeterSweden7,Directed,47859,,,1
@tarintowers,@printtemps,Directed,47860,,,1
@tarintowers,@elisabethnicula,Directed,47861,,,1
@RamsesTMagnum,@TheTweetOfGod,Directed,47862,,,1
@RamsesTMagnum,@realDonaldTrump,Directed,47863,,,1
@RamsesTMagnum,@therealroseanne,Directed,47864,,,1
@Ringneck85,@FoxNews,Directed,47865,,,1
@Ringneck85,@Disney,Directed,47866,,,1
@Ringneck85,@ESPN,Directed,47867,,,1
@Ringneck85,@ABCNetwork,Directed,47868,,,1
@Ringneck85,@KeithOlbermann,Directed,47869,,,1
@chicktotheright,@chicktotheright,Directed,47870,,,1
@chicktotheright,@OfficeOfMike,Directed,47871,,,1
@chicktotheright,@TheView,Directed,47872,,,1
@chicktotheright,@ABCNetwork,Directed,47873,,,1
@CKentDP,@CKentDP,Directed,47874,,,1
@CKentDP,@KeithOlbermann,Directed,47875,,,1
@CKentDP,@espn,Directed,47876,,,1
@JackisBack,@MeSoTory,Directed,47877,,,1
@Duchampia,@MichaelSkolnik,Directed,47878,,,1
@Duchampia,@ABC,Directed,47879,,,1
@Duchampia,@Disney,Directed,47880,,,1
@Duchampia,@therealroseanne,Directed,47881,,,1
@summerbrennan,@POTUS,Directed,47882,,,1
@RadioDana,@RadioDana,Directed,47883,,,1
@NicoleC2549,@mandybrooks1,Directed,47884,,,1
@NicoleC2549,@therealroseanne,Directed,47885,,,1
@DuggieFrezh,@davidfrum,Directed,47886,,,1
@DuggieFrezh,@chrislhayes,Directed,47887,,,1
@ttonnes,@MSNBC,Directed,47888,,,1
@FindAAway,@therealroseanne,Directed,47889,,,1
@mrbryanjohn,@mrbryanjohn,Directed,47890,,,1
@h__krause,@yashar,Directed,47891,,,1
@bigdaddybrw,@therealroseanne,Directed,47892,,,1
@Hope4OCT,@JackisBack,Directed,47893,,,1
@Hope4OCT,@PeterSweden7,Directed,47894,,,1
@Hope4OCT,@therealroseanne,Directed,47895,,,1
@VC4Trump,@VC4Trump,Directed,47896,,,1
@VC4Trump,@wizzardsd,Directed,47897,,,1
@DME_WickedWitch,@therealroseanne,Directed,47898,,,1
@dan43677865,@therealroseanne,Directed,47899,,,1
@radiomancymuse,@therealroseanne,Directed,47900,,,1
@CrisHeathen,@kiewtip,Directed,47901,,,1
@ijustneedatwit,@courtneyslane2,Directed,47902,,,1
@Leesi_Girl,@SnoopDogg,Directed,47903,,,1
@realiralevi,@Sherriburger,Directed,47904,,,1
@TomCokeIsABlunt,@therealroseanne,Directed,47905,,,1
@jrmint4,@JrWuz,Directed,47906,,,1
@jrmint4,@YaBoyChaley,Directed,47907,,,1
@jrmint4,@williamlegate,Directed,47908,,,1
@jrmint4,@therealroseanne,Directed,47909,,,1
@bc7164,@TC_resistance,Directed,47910,,,1
@bc7164,@therealroseanne,Directed,47911,,,1
@bty_ukwildcat,@therealroseannePeoples_Pundit,Directed,47912,,,1
@bty_ukwildcat,@Peoples_Pundit,Directed,47913,,,1
@bty_ukwildcat,@DNC,Directed,47914,,,1
@CurtisWhitelock,@therealroseanne,Directed,47915,,,1
@CurtisWhitelock,@ChelseaClinton,Directed,47916,,,1
@CurtisWhitelock,@OpenSociety,Directed,47917,,,1
@jcosby205,@AmericanGirl815,Directed,47918,,,1
@jcosby205,@therealroseanne,Directed,47919,,,1
@jcosby205,@realDonaldTrump,Directed,47920,,,1
@aspillane,@aspillane,Directed,47921,,,1
@cherrylnorris,@therealroseanne,Directed,47922,,,1
@notvanwilder,@notvanwilder,Directed,47923,,,1
@GordosMama,@GordosMama,Directed,47924,,,1
@JenHutcherson,@friendlyone22,Directed,47925,,,1
@JenHutcherson,@debralynnsmith3,Directed,47926,,,1
@mzzlzz,@realDonaldTrump,Directed,47927,,,1
@snjtown,@snjtown,Directed,47928,,,1
@snjtown,@ABCNetwork,Directed,47929,,,1
@snjtown,@MSNBC,Directed,47930,,,1
@snjtown,@HardballChris,Directed,47931,,,1
@energy_ann,@BexitWesty,Directed,47932,,,1
@energy_ann,@THEsaragilbert,Directed,47933,,,1
@energy_ann,@therealroseanne,Directed,47934,,,1
@mister_hercules,@KayaJones,Directed,47935,,,1
@mister_hercules,@ABCNetwork,Directed,47936,,,1
@mister_hercules,@jimmykimmel,Directed,47937,,,1
@mister_hercules,@FLOTUS,Directed,47938,,,1
@mister_hercules,@therealroseanne,Directed,47939,,,1
@PheonixSpy,@PheonixSpy,Directed,47940,,,1
@AlteredMindsMOV,@therealroseanne,Directed,47941,,,1
@AlteredMindsMOV,@realDonaldTrump,Directed,47942,,,1
@ZemanLynnZ,@mugfrommichigan,Directed,47943,,,1
@ZemanLynnZ,@ljpflash,Directed,47944,,,1
@ZemanLynnZ,@LadyBabs07,Directed,47945,,,1
@ZemanLynnZ,@ABC,Directed,47946,,,1
@BowDownB4Trump,@therealroseanne,Directed,47947,,,1
@DRabender,@therealroseanne,Directed,47948,,,1
@0htheguilt,@cat_blueyes_44,Directed,47949,,,1
@0htheguilt,@yinzerbinch,Directed,47950,,,1
@0htheguilt,@bigirv2112,Directed,47951,,,1
@0htheguilt,@CB09,Directed,47952,,,1
@0htheguilt,@therealroseanne,Directed,47953,,,1
@gnewbill,@MikeTaylorShow,Directed,47954,,,1
@ActorAaronBooth,@ABC,Directed,47955,,,1
@ActorAaronBooth,@therealroseanne,Directed,47956,,,1
@KuckelmanAshley,@KuckelmanAshley,Directed,47957,,,1
@mortmanbooks,@katiepack,Directed,47958,,,1
@mortmanbooks,@therealroseanne,Directed,47959,,,1
@realDotardTrunp,@RealAlexJones,Directed,47960,,,1
@realDotardTrunp,@therealroseanne,Directed,47961,,,1
@lil_lilly001,@JudyFrances1975,Directed,47962,,,1
@lil_lilly001,@GamingTrent,Directed,47963,,,1
@lil_lilly001,@mamaleemc,Directed,47964,,,1
@lil_lilly001,@mcsha_k,Directed,47965,,,1
@lil_lilly001,@therealroseanne,Directed,47966,,,1
@lil_lilly001,@ChelseaClinton,Directed,47967,,,1
@lil_lilly001,@OpenSociety,Directed,47968,,,1
@nytopinion,@realDonadTrump,Directed,47969,,,1
@mightymary65,@ABC,Directed,47970,,,1
@mightymary65,@therealroseanne,Directed,47971,,,1
@paka0401,@AprilDRyan,Directed,47972,,,1
@paka0401,@therealroseanne,Directed,47973,,,1
@hillierose,@THEsaragilbert,Directed,47974,,,1
@BabyTrump45,@morningmoneyben,Directed,47975,,,1
@neogreenlantern,@therealroseanne,Directed,47976,,,1
@billybones26,@therealroseanne,Directed,47977,,,1
@CalebJHull,@PeterSweden7,Directed,47978,,,1
@CalebJHull,@ne0liberal,Directed,47979,,,1
@LunaLuvgood2017,@ABC,Directed,47980,,,1
@vmetu,@LisaMei62,Directed,47981,,,1
@vmetu,@therealroseanne,Directed,47982,,,1
@dancohen3000,@dancohen3000,Directed,47983,,,1
@penny_boehme,@therealroseanne,Directed,47984,,,1
@PVArkol,@PVArkol,Directed,47985,,,1
@Bisson1,@therealroseanne,Directed,47986,,,1
@1AmPocohontas,@TrvlPrst,Directed,47987,,,1
@1AmPocohontas,@LeslieATyler,Directed,47988,,,1
@1AmPocohontas,@ItsPBJ1time,Directed,47989,,,1
@1AmPocohontas,@8fuld,Directed,47990,,,1
@1AmPocohontas,@RoseanneOnABC,Directed,47991,,,1
@erincotterdavis,@HeidiHidyHoberg,Directed,47992,,,1
@jsticeb4civlty,@therealroseanne,Directed,47993,,,1
@jsticeb4civlty,@RoseanneOnABC,Directed,47994,,,1
@Real_PeachyKeen,@CajsaMalloy,Directed,47995,,,1
@Real_PeachyKeen,@soonerrick,Directed,47996,,,1
@Real_PeachyKeen,@debralynnsmith3,Directed,47997,,,1
@JohnDGoethe,@memoomary6,Directed,47998,,,1
@JohnDGoethe,@therealroseanne,Directed,47999,,,1
@sugarplusbutter,@therealroseanne,Directed,48000,,,1
@sugarplusbutter,@foxandfriends,Directed,48001,,,1
@kitzkatz72,@THEsaragilbert,Directed,48002,,,1
@kitzkatz72,@ABCNetwork,Directed,48003,,,1
@JAXXJACK8,@OliverMcGee,Directed,48004,,,1
@JAXXJACK8,@FOXTV,Directed,48005,,,1
@JAXXJACK8,@therealroseanne,Directed,48006,,,1
@JAXXJACK8,@FoxNews,Directed,48007,,,1
@JAXXJACK8,@POTUS,Directed,48008,,,1
@JAXXJACK8,@realDonaldTrump,Directed,48009,,,1
@JAXXJACK8,@seanhannity,Directed,48010,,,1
@JAXXJACK8,@HappeningNow,Directed,48011,,,1
@JAXXJACK8,@kanyewest,Directed,48012,,,1
@Dangchick1,@therealroseanne,Directed,48013,,,1
@barmore27,@barmore27,Directed,48014,,,1
@Doloros_M_DJT45,@Doloros_M_DJT45,Directed,48015,,,1
@Doloros_M_DJT45,@FOXTV,Directed,48016,,,1
@Doloros_M_DJT45,@therealroseanne,Directed,48017,,,1
@LisaArmstrong,@therealroseanne,Directed,48018,,,1
@raaadaniel,@symmo1969,Directed,48019,,,1
@raaadaniel,@DJSeanHaley,Directed,48020,,,1
@raaadaniel,@SQLKohai,Directed,48021,,,1
@raaadaniel,@DonCheadle,Directed,48022,,,1
@raaadaniel,@RoseanneOnABC,Directed,48023,,,1
@DanielD73953039,@emanpatsfan,Directed,48024,,,1
@solonl2001,@therealroseanne,Directed,48025,,,1
@chrixtian_,@chrixtian_,Directed,48026,,,1
@chrixtian_,@MarkDice,Directed,48027,,,1
@chrixtian_,@therealroseanne,Directed,48028,,,1
@S246278910,@therealroseanne,Directed,48029,,,1
@S246278910,@oldmanluvsmineo,Directed,48030,,,1
@GeoffThorne,@GeoffThorne,Directed,48031,,,1
@RNcat50,@Geeismad,Directed,48032,,,1
@RNcat50,@AnOpenSecret,Directed,48033,,,1
@LaniSalter,@CNNnewsroom,Directed,48034,,,1
@LaniSalter,@CNN,Directed,48035,,,1
@LaniSalter,@VanJones68,Directed,48036,,,1
@ReynoldPeters44,@therealroseanne,Directed,48037,,,1
@ReynoldPeters44,@benshapiro,Directed,48038,,,1
@dianaD98654698,@intheMatrixxx,Directed,48039,,,1
@dianaD98654698,@therealroseanne,Directed,48040,,,1
@dianaD98654698,@ChelseaClinton,Directed,48041,,,1
@magicmanhoops1,@therealroseanne,Directed,48042,,,1
@prettyhip,@therealroseanne,Directed,48043,,,1
@arboreneauthor,@krassenstein,Directed,48044,,,1
@SherryLynSmith1,@SherryLynSmith1,Directed,48045,,,1
@SherryLynSmith1,@FOXTV,Directed,48046,,,1
@ivory_lisa,@ivory_lisa,Directed,48047,,,1
@ivory_lisa,@AmandaNHardwic1,Directed,48048,,,1
@ivory_lisa,@CaughtYa164,Directed,48049,,,1
@simon14023,@KurtSchlichter,Directed,48050,,,1
@Marie10778357,@Cernovich,Directed,48051,,,1
@MartynLoukes,@therealroseanne,Directed,48052,,,1
@Khie_Michelle,@Khie_Michelle,Directed,48053,,,1
@DrElnora,@TMZ,Directed,48054,,,1
@SavingAmerica4U,@SavingAmerica4U,Directed,48055,,,1
@SavingAmerica4U,@ABC,Directed,48056,,,1
@trumptriviaday,@trumptriviaday,Directed,48057,,,1
@trumptriviaday,@therealroseanne,Directed,48058,,,1
@groovy_podcast,@therealroseanne,Directed,48059,,,1
@UberKryptonian,@UberKryptonian,Directed,48060,,,1
@ArcticFox_am_I,@AshleyUncia,Directed,48061,,,1
@ArcticFox_am_I,@Faeyas,Directed,48062,,,1
@ArcticFox_am_I,@KateAurthur,Directed,48063,,,1
@Keenan_Fitz,@therealroseanne,Directed,48064,,,1
@DeannaSader,@beaniebabygriff,Directed,48065,,,1
@DeannaSader,@vertigo7804,Directed,48066,,,1
@LanceSaidIt,@LanceSaidIt,Directed,48067,,,1
@DerrickSlone,@DerrickSlone,Directed,48068,,,1
@DerrickSlone,@AlexCSinger16,Directed,48069,,,1
@DerrickSlone,@LauraKMM,Directed,48070,,,1
@DerrickSlone,@johnlundin,Directed,48071,,,1
@DerrickSlone,@Astrid_NV,Directed,48072,,,1
@DerrickSlone,@realDonaldTrump,Directed,48073,,,1
@boling_marilyn,@therealroseanne,Directed,48074,,,1
@NormaSuze,@therealroseanne,Directed,48075,,,1
@hnelke1973,@therealroseanne,Directed,48076,,,1
@NeoTeeVee,@abc,Directed,48077,,,1
@NeoTeeVee,@THEsaragilbert,Directed,48078,,,1
@Bergie_25,@FoxNews,Directed,48079,,,1
@Bergie_25,@JessicaTarlov,Directed,48080,,,1
@shoe_thrower,@therealroseanne,Directed,48081,,,1
@Literatrix,@Literatrix,Directed,48082,,,1
@Donna6499,@therealroseanne,Directed,48083,,,1
@obaidomer,@obaidomer,Directed,48084,,,1
@realStephenK62,@realStephenK62,Directed,48085,,,1
@Cronicpink6,@therealroseanne,Directed,48086,,,1
@Chas_Colbert,@therealroseanne,Directed,48087,,,1
@AndreaWinters,@TeamCavuto,Directed,48088,,,1
@KFerrugia,@TheGoodGodAbove,Directed,48089,,,1
@KFerrugia,@Top_Sergeant,Directed,48090,,,1
@KFerrugia,@therealroseanne,Directed,48091,,,1
@lovebatlovebat,@theneedledrop,Directed,48092,,,1
@BluuWave2020,@ABC,Directed,48093,,,1
@JJohnsonLaw,@JJohnsonLaw,Directed,48094,,,1
@ctdummy80,@Guineawuv,Directed,48095,,,1
@ctdummy80,@timothious78,Directed,48096,,,1
@ctdummy80,@soonerrick,Directed,48097,,,1
@ctdummy80,@Lani6400,Directed,48098,,,1
@ctdummy80,@therealroseanne,Directed,48099,,,1
@twitfacemehere,@therealroseanne,Directed,48100,,,1
@twitfacemehere,@ChelseaClinton,Directed,48101,,,1
@twitfacemehere,@OpenSociety,Directed,48102,,,1
@twitfacemehere,@georgesoros,Directed,48103,,,1
@hotnfathered,@DB_Coupe,Directed,48104,,,1
@hotnfathered,@msue1000,Directed,48105,,,1
@hotnfathered,@Gavin_McInnes,Directed,48106,,,1
@hotnfathered,@therealroseanne,Directed,48107,,,1
@mitchellvii,@CentristSM,Directed,48108,,,1
@Bender0917,@therealroseanne,Directed,48109,,,1
@ManVsParty,@ManVsParty,Directed,48110,,,1
@jcampenelli,@therealroseanne,Directed,48111,,,1
@KGregorovitch,@thehill,Directed,48112,,,1
@andygh26,@JonGalt8,Directed,48113,,,1
@apjvalk,@apjvalk,Directed,48114,,,1
@dorothymetzger,@dorothymetzger,Directed,48115,,,1
@dorothymetzger,@therealroseanne,Directed,48116,,,1
@JECosmeticsinc,@spit_in_da_butt,Directed,48117,,,1
@JECosmeticsinc,@BabsEvansMTV,Directed,48118,,,1
@JECosmeticsinc,@therealroseanne,Directed,48119,,,1
@mgall777,@mgall777,Directed,48120,,,1
@RedheadfromMars,@RedheadfromMars,Directed,48121,,,1
@starestherqueen,@realDonaldTrump,Directed,48122,,,1
@1983dodgers,@rosierifka,Directed,48123,,,1
@1983dodgers,@GlennKesslerWP,Directed,48124,,,1
@1983dodgers,@therealroseanne,Directed,48125,,,1
@1983dodgers,@ADL_National,Directed,48126,,,1
@SMurray1000,@SeanLethcoe,Directed,48127,,,1
@SMurray1000,@therealroseanne,Directed,48128,,,1
@MobSquadRams,@OliverMcGee,Directed,48129,,,1
@MobSquadRams,@ffueller,Directed,48130,,,1
@MobSquadRams,@ABC,Directed,48131,,,1
@MobSquadRams,@therealroseanne,Directed,48132,,,1
@spkvisuals,@MagWildwood1,Directed,48133,,,1
@spkvisuals,@RubinReport,Directed,48134,,,1
@ADIC33,@ADIC33,Directed,48135,,,1
@Donnydinker,@mike_Zollo,Directed,48136,,,1
@Donnydinker,@maggiecas,Directed,48137,,,1
@Donnydinker,@ABC,Directed,48138,,,1
@Donnydinker,@kittycatnut,Directed,48139,,,1
@luvjooj,@iamwandasykes,Directed,48140,,,1
@luvjooj,@RoseanneOnABC,Directed,48141,,,1
@RobHazlett,@romyreiner,Directed,48142,,,1
@RobHazlett,@therealroseanne,Directed,48143,,,1
@TenacYusC,@TVietor08,Directed,48144,,,1
@TenacYusC,@mktsutherland,Directed,48145,,,1
@pollyticks007,@TheRevAl,Directed,48146,,,1
@commugnist,@isawrobertsmith,Directed,48147,,,1
@arboreneauthor,@arboreneauthor,Directed,48148,,,1
@Sky_Patriot,@ABC,Directed,48149,,,1
@Sky_Patriot,@ABCNetwork,Directed,48150,,,1
@comicnoobsshow,@RainCarrington,Directed,48151,,,1
@comicnoobsshow,@NancyMcKnight11,Directed,48152,,,1
@comicnoobsshow,@LakelPruitt,Directed,48153,,,1
@comicnoobsshow,@therealroseanne,Directed,48154,,,1
@MissKrabappel,@MissKrabappel,Directed,48155,,,1
@stealTOEbeats,@bigku82,Directed,48156,,,1
@Chrishkabob,@ashleytea33,Directed,48157,,,1
@Chrishkabob,@Takethepwrback,Directed,48158,,,1
@Chrishkabob,@therealroseanne,Directed,48159,,,1
@CajPaLa,@CajPaLa,Directed,48160,,,1
@Patriot4444,@TrumpGirlStrong,Directed,48161,,,1
@Patriot4444,@ABCNetwork,Directed,48162,,,1
@Patriot4444,@Disney,Directed,48163,,,1
@Patriot4444,@JoyVBehar,Directed,48164,,,1
@Patriot4444,@realDonaldTrump,Directed,48165,,,1
@Patriot4444,@USAHotLips,Directed,48166,,,1
@Patriot4444,@carrieksada_,Directed,48167,,,1
@MissKimberly73,@OliverMcGee,Directed,48168,,,1
@MissKimberly73,@ABC,Directed,48169,,,1
@MissKimberly73,@therealroseanne,Directed,48170,,,1
@1AmPocohontas,@1AmPocohontas,Directed,48171,,,1
@R_Faith_1,@Reggiegirll,Directed,48172,,,1
@aprilrenae,@Lrihendry,Directed,48173,,,1
@aprilrenae,@therealroseanne,Directed,48174,,,1
@aprilrenae,@ABC,Directed,48175,,,1
@backdoordrafts,@AP,Directed,48176,,,1
@kitten712,@AmandaNHardwic1,Directed,48177,,,1
@kitten712,@AJMallinckrodt,Directed,48178,,,1
@kitten712,@CaughtYa164,Directed,48179,,,1
@TedBlac89811442,@therealroseanne,Directed,48180,,,1
@TedBlac89811442,@REALBASEDBLONDE,Directed,48181,,,1
@PhallanR,@LisaSmith4680,Directed,48182,,,1
@PhallanR,@ABCNetwork,Directed,48183,,,1
@PhallanR,@FLOTUS,Directed,48184,,,1
@PhallanR,@RoseanneOnABC,Directed,48185,,,1
@RegiBrittain,@FoxNews,Directed,48186,,,1
@atkhelo,@therealroseanne,Directed,48187,,,1
@davemillar71,@davemillar71,Directed,48188,,,1
@davemillar71,@thehill,Directed,48189,,,1
@SonnyRaye,@LorettaWSteven1,Directed,48190,,,1
@SonnyRaye,@LazyMeatball,Directed,48191,,,1
@SonnyRaye,@ABCNetwork,Directed,48192,,,1
@SonnyRaye,@therealroseanne,Directed,48193,,,1
@SonnyRaye,@RealJamesWoods,Directed,48194,,,1
@drewjanda,@Tfrank1e,Directed,48195,,,1
@drewjanda,@RoseanneOnABC,Directed,48196,,,1
@drewjanda,@ABCNetwork,Directed,48197,,,1
@drewjanda,@therealroseanne,Directed,48198,,,1
@drewjanda,@TheView,Directed,48199,,,1
@drewjanda,@jimmykimmel,Directed,48200,,,1
@sunday_melissa,@sunday_melissa,Directed,48201,,,1
@Kenshiro73,@Kenshiro73,Directed,48202,,,1
@DasAxiom,@therealroseanne,Directed,48203,,,1
@NerdsJustin,@therealroseanne,Directed,48204,,,1
@ControirMedia,@realDonaldTrump,Directed,48205,,,1
@ControirMedia,@therealroseanne,Directed,48206,,,1
@OpinionOnion7,@scijohncook,Directed,48207,,,1
@SouthernRock3,@David4Liberty,Directed,48208,,,1
@SouthernRock3,@brandonorselli,Directed,48209,,,1
@_iamz3d,@_iamz3d,Directed,48210,,,1
@7brdgesroad,@massaro_sherry,Directed,48211,,,1
@7brdgesroad,@crlange12,Directed,48212,,,1
@7brdgesroad,@JakeSherman,Directed,48213,,,1
@Niklas_Nubien,@Aftonbladet,Directed,48214,,,1
@KingMikeBeon,@therealroseanne,Directed,48215,,,1
@jatry,@mmpadellan,Directed,48216,,,1
@Lowtechgrannie,@JoeConchaTV,Directed,48217,,,1
@Lowtechgrannie,@therealroseanneCNBCnow,Directed,48218,,,1
@Lowtechgrannie,@CNBCnow,Directed,48219,,,1
@Lowtechgrannie,@DavidFaber,Directed,48220,,,1
@NeilCovey,@therealroseanne,Directed,48221,,,1
@MediaApocalypse,@AllanGolombek1,Directed,48222,,,1
@andrewshermak2,@realmikepacker,Directed,48223,,,1
@andrewshermak2,@Sarah_G_Barker,Directed,48224,,,1
@andrewshermak2,@EdKrassen,Directed,48225,,,1
@andrewshermak2,@therealroseanne,Directed,48226,,,1
@joeytherosen,@therealroseanne,Directed,48227,,,1
@joeytherosen,@RoseanneOnABC,Directed,48228,,,1
@Andy_DCam,@therealroseanne,Directed,48229,,,1
@William21133013,@William21133013,Directed,48230,,,1
@nilpholan,@nilpholan,Directed,48231,,,1
@25Doubles,@ananavarro,Directed,48232,,,1
@25Doubles,@ABCNetwork,Directed,48233,,,1
