Source,Target,Type,Id,Label,timeset,Weight
@turbolars,@Kalaax008,Directed,34058,,,1
@turbozack,@Baedvar,Directed,574,,,1
@TurkelMelissa,@THEsaragilbert,Directed,43522,,,1
@TurnerCharlest,@385parkplace,Directed,57956,,,1
@TurnerCharlest,@anniefoutz,Directed,57955,,,1
@TurnerCharlest,@SGTreport,Directed,57957,,,1
@TurtleboyNews,@JoyAnnReid,Directed,26354,,,1
@TurtlesgaloreMR,@JoyAnnReid,Directed,13523,,,1
@TurtlesgaloreMR,@TrumpStudents,Directed,13522,,,1
@tuscany802,@oldmanebro,Directed,36084,,,1
@Tutankhamun1989,@Gavin_McInnes,Directed,42148,,,1
@Tutankhamun1989,@MichaelGuenot,Directed,42147,,,1
@tvanderlike,@FLOTUS,Directed,37150,,,1
@tvanderlike,@jimmykimmel,Directed,37149,,,1
@tvanderlike,@KayaJones,Directed,37147,,,1
@tvoti,@FrenchOttoman9,Directed,55392,,,1
@tvoti,@honeywhatsthis,Directed,55391,,,1
@tvvitterguy,@Hilda52170723,Directed,31453,,,1
@tvvitterguy,@JackPosobiec,Directed,31454,,,1
@tvvitterguy,@ofctimallen,Directed,31455,,,1
@TVwithThinus,@RoseanneOnABC,Directed,48829,,,1
@TwainJane,@BoingBoing,Directed,2960,,,1
@twatdis83,@latimes,Directed,16209,,,1
@TWayneWaitForIt,@gramminy,Directed,25109,,,1
@TwcArthur,@iamwandasykes,Directed,26602,,,1
@TwcArthur,@JackPosobiec,Directed,26599,,,1
@TwcArthur,@JoPetersen14,Directed,26598,,,1
@Tweet_tracker1,@PeterSweden7,Directed,24359,,,1
@tweet1hz,@jdawsey1,Directed,15932,,,1
@tweeteraymee,@FgtTheOligarchy,Directed,32687,,,1
@TweeterMmt,@1Romans58,Directed,39082,,,1
@TweeterMmt,@Jamierodr10,Directed,39083,,,1
@TweeterMmt,@VP,Directed,39084,,,1
@TweetFiction,@AP,Directed,57847,,,1
@TweetFiction,@johnnyparada,Directed,57846,,,1
@tweetfrachiseur,@abcnetworking,Directed,15798,,,1
@tweetfrachiseur,@dailyblastlive,Directed,15797,,,1
@tweetfrachiseur,@JoyBehar,Directed,15799,,,1
@tweetingsfun,@BethB1213,Directed,5329,,,1
@tweetingsfun,@overthewall1630,Directed,5327,,,1
@tweetingsfun,@Rhonj86,Directed,5326,,,1
@tweetingsfun,@soonerrick,Directed,5328,,,1
@TweetsFlyinHigh,@THEsaragilbert,Directed,11746,,,1
@TweetyBirdSC,@TT45Pac,Directed,51831,,,1
@twest1953,@RobertIger,Directed,54968,,,1
@twetmanz,@JackPosobiec,Directed,32676,,,1
@twetmanz,@netflix,Directed,32677,,,1
@twetmanz,@realTanyaTay,Directed,32675,,,1
@twetmanz,@rookieuserIm,Directed,32674,,,1
@twhiddlesbutton,@gilbertjasono,Directed,58984,,,1
@Twiggy164,@MrGoalie35,Directed,23839,,,1
@Twilightshock,@23Riddles,Directed,14506,,,1
@twinkletoes684,@andygh26,Directed,26518,,,1
@twinkletoes684,@debralynnsmith3,Directed,26521,,,1
@twinkletoes684,@Milliron681,Directed,26519,,,1
@twinkletoes684,@soonerrick,Directed,26520,,,1
@Twistnshout50,@CNN,Directed,43908,,,1
@twitabouttheweb,@FoxNews,Directed,12824,,,1
@twitabouttheweb,@Roseanne,Directed,12826,,,1
@twitabouttheweb,@texasps,Directed,12823,,,1
@twitassassin823,@FFremont,Directed,46135,,,1
@twitassassin823,@jjob001,Directed,46136,,,1
@twitassassin823,@Nigel_Farage,Directed,46138,,,1
@twitassassin823,@POTUS,Directed,46139,,,1
@twitfacemehere,@ChelseaClinton,Directed,48101,,,1
@twitfacemehere,@georgesoros,Directed,48103,,,1
@twitfacemehere,@OpenSociety,Directed,48102,,,1
@Twitnit90,@DaddyFems,Directed,43053,,,1
@Twitnit90,@Dancingdaria,Directed,43051,,,1
@Twitnit90,@JakeSherman,Directed,43054,,,1
@Twitnit90,@nicwil75,Directed,43052,,,1
@TwittaChicca,@USAHotLips,Directed,61363,,,1
@Twittbritt84,@RealJohnSandor,Directed,18132,,,1
@TwitterMoments,@abc,Directed,5772,,,1
@TwitterMoments,@AmericanWifeABC,Directed,35065,,,1
@TwitterMoments,@Boombostick9,Directed,8828,,,1
@TwitterMoments,@charliekirk11,Directed,38417,,,1
@TwitterMoments,@Cynthia5219,Directed,35061,,,1
@TwitterMoments,@DisneyStudios,Directed,59284,,,1
@TwitterMoments,@dougmasingo,Directed,36596,,,1
@TwitterMoments,@FOXTV,Directed,38414,,,1
@TwitterMoments,@FreshOffABC,Directed,35066,,,1
@TwitterMoments,@iamwandasykes,Directed,23077,,,1
@TwitterMoments,@jimmykimmel,Directed,35068,,,1
@TwitterMoments,@JoeNBC,Directed,35063,,,1
@TwitterMoments,@LouDobbs,Directed,38416,,,1
@TwitterMoments,@mey621,Directed,22622,,,1
@TwitterMoments,@mocblue,Directed,16632,,,1
@TwitterMoments,@ModernFam,Directed,35064,,,1
@TwitterMoments,@nbcsnl,Directed,15952,,,1
@TwitterMoments,@POTUS,Directed,8071,,,1
@TwitterMoments,@Redshu22,Directed,45016,,,1
@TwitterMoments,@RoseanneOnABC,Directed,50022,,,1
@TwitterMoments,@SAConScene,Directed,58920,,,1
@TwitterMoments,@sarcastiguy,Directed,39245,,,1
@TwitterMoments,@seanhannity,Directed,38415,,,1
@TwitterMoments,@SELAL63,Directed,35062,,,1
@TwitterMoments,@TheMickFOX,Directed,37957,,,1
@TwitterMoments,@THEsaragilbert,Directed,49963,,,1
@TwitterMoments,@ThisWeekABC,Directed,35067,,,1
@TwitterMoments,@WillAndGrace,Directed,19928,,,1
@TwitterMoments,@xo_ead,Directed,14449,,,1
@TwitUserWilly,@michelleisawolf,Directed,35723,,,1
@twitwitwho,@YesYoureRacist,Directed,37849,,,1
@TWMarbach,@Jill_Colton,Directed,28729,,,1
@TWMarbach,@ofctimallen,Directed,28731,,,1
@TWMarbach,@OkmakeReady,Directed,28730,,,1
@Two_Plebs,@Styx666Official,Directed,52919,,,1
@twocents64,@FoxNews,Directed,20969,,,1
@TwoKidsIsEnough,@JamesGunn,Directed,56248,,,1
@twoodzle,@ChelseaClinton,Directed,14056,,,1
@twoodzle,@DEEmmons,Directed,14054,,,1
@twoodzle,@intheMatrixxx,Directed,14053,,,1
@twoodzle,@POTUS,Directed,14057,,,1
@twotonefanatics,@BonafideBro,Directed,30173,,,1
@twunch_,@irritatedwoman,Directed,56341,,,1
@TwylaBaylor,@AprilDRyan,Directed,24600,,,1
@twztid13,@Bro_Pair,Directed,57378,,,1
@twztid13,@NormsRespecter,Directed,57376,,,1
@twztid13,@ssnp_usa,Directed,60193,,,1
@txbizwoman,@1kadykat,Directed,3343,,,1
@TXJoMamaD,@rial_rocks,Directed,56226,,,1
@Txkidatheart,@KatyTurNBC,Directed,52015,,,1
@Txkidatheart,@miaperrone,Directed,56599,,,1
@Txkidatheart,@trymainelee,Directed,52019,,,1
@Txkidatheart,@waltb31,Directed,52014,,,1
@txmedic37,@BethB1213,Directed,12837,,,1
@txmedic37,@debralynnsmith3,Directed,17883,,,1
@txmedic37,@soonerrick,Directed,12836,,,1
@TXMomForValues,@KellyannePolls,Directed,18497,,,1
@TXMomForValues,@PressSec,Directed,18496,,,1
@TXRedPilled,@hrtablaze,Directed,19507,,,1
@txtangirl,@iamtheliltay,Directed,60896,,,1
@txtangirl,@NYDailyNews,Directed,55734,,,1
@Tycou,@ChelseaClinton,Directed,18670,,,1
@Tycou,@DonaldJTrumpJr,Directed,18669,,,1
@Tycou,@OpenSociety,Directed,18671,,,1
@Tycou,@Trump201711,Directed,18667,,,1
@TyD030611,@shadowandact,Directed,29986,,,1
@tyefam2003,@YahooNews,Directed,39517,,,1
@tyfolino,@tynes_linda,Directed,15547,,,1
@TYGRRRREXPRESS,@edhenry,Directed,25822,,,1
@TYGRRRREXPRESS,@IngrahamAngle,Directed,25823,,,1
@TYGRRRREXPRESS,@seanhannity,Directed,25821,,,1
@TyHyCHI,@ew,Directed,21542,,,1
@tyjohn47,@Scott_tacular,Directed,30263,,,1
@TylerBlackwell4,@barbszoo22,Directed,57462,,,1
@TylerBlackwell4,@MarkTokarz1,Directed,57463,,,1
@TylerBlackwell4,@RobertIger,Directed,57464,,,1
@tylerpgardner,@ChelseaClinton,Directed,3354,,,1
@tylerpgardner,@OpenSociety,Directed,3355,,,1
@TylerSorce,@krassenstein,Directed,1695,,,1
@tyme0djinn,@DaddyFems,Directed,37258,,,1
@tyme0djinn,@JakeSherman,Directed,37259,,,1
@tyme0djinn,@jbren10033,Directed,38862,,,1
@tyme0djinn,@nicwil75,Directed,37257,,,1
@tynes_linda,@catiepetunia,Directed,3710,,,1
@tynes_linda,@JTMYVA,Directed,3711,,,1
@tynes_linda,@WatsonMcJ,Directed,21903,,,1
@TypicalEarthing,@POTUS,Directed,19753,,,1
@TypicalEarthing,@TheTruthParadox,Directed,19751,,,1
@TyrannyofPress,@AlphaBaracuda,Directed,24258,,,1
@TyrannyofPress,@DarbaDee,Directed,26247,,,1
@TyrannyofPress,@DisneyFamJam,Directed,27225,,,1
@TyrannyofPress,@dougom,Directed,27607,,,1
@TyrannyofPress,@iAMCuLtURe11,Directed,26567,,,1
@TyrannyofPress,@jimlibertarian,Directed,31876,,,1
@TyrannyofPress,@Lani6400,Directed,26249,,,1
@TyrannyofPress,@POTUS,Directed,24261,,,1
@TyrannyofPress,@reFocusZone,Directed,31875,,,1
@TyrannyofPress,@Sheckyi,Directed,24259,,,1
@TyrannyofPress,@soonerrick,Directed,26248,,,1
@TyrannyofPress,@trumps_hero,Directed,31874,,,1
@TyreBiter85,@ChelseaClinton,Directed,38047,,,1
@TyreBiter85,@JudyFrances1975,Directed,38043,,,1
@TyreBiter85,@mamaleemc,Directed,38044,,,1
@TyreBiter85,@mcsha_k,Directed,38045,,,1
@TyreBiter85,@OpenSociety,Directed,38048,,,1
@tyronedesperado,@swamp442,Directed,60401,,,1
@tyronedesperado,@TC_resistance,Directed,60402,,,1
@tysonkloeppel,@KingJames,Directed,44358,,,1
@tyst1ck,@ChelseaClinton,Directed,8124,,,1
@tyst1ck,@MaggieDeg4,Directed,60355,,,1
@tyst1ck,@mojopo,Directed,8122,,,1
@tyst1ck,@OpenSociety,Directed,8125,,,1
@TyWest,@DavMicRot,Directed,15820,,,1
@tzembik,@ChelseaClinton,Directed,39637,,,1
@tzembik,@OpenSociety,Directed,39638,,,1
@tzippyfla,@TheTalkCBS,Directed,24110,,,1
@u8hammy,@Johnjacobs7777,Directed,43454,,,1
@UBdatgirl89,@TheRealJoCook,Directed,53806,,,1
@ubhatti234,@RealAlexJones,Directed,46179,,,1
@ubuibi49,@RichJacobs,Directed,33519,,,1
@UcheNwaeze1,@nlitvin,Directed,38200,,,1
@UcheNwaeze1,@UcheNwaeze1,Directed,38199,,,1
@UchihaMadara900,@Kammalek,Directed,59125,,,1
@UchihaMadara900,@lisasmi65178503,Directed,47719,,,1
@UchihaMadara900,@ValerieJarrett,Directed,59126,,,1
@UCLA1972,@Jimmyspolitics,Directed,13337,,,1
@UCLA1972,@RadioGuyChris,Directed,41758,,,1
@UdnSpeak4me,@YouTube,Directed,60903,,,1
@udonsenna,@TheTweetOfGod,Directed,4911,,,1
@ufounddave,@CarleyShimkus,Directed,32179,,,1
@ugadawg1682,@ABC_Publicity,Directed,57733,,,1
@ugdcxd,@thebradfordfile,Directed,28192,,,1
@UgoDuru93,@ClayTravis,Directed,41264,,,1
@ugolora,@ChelseaClinton,Directed,30027,,,1
@ugolora,@DonaldJTrumpJr,Directed,30026,,,1
@ugolora,@OpenSociety,Directed,30028,,,1
@UGOTTRUMPED2020,@ffat99,Directed,39945,,,1
@uhavbadsportsiq,@abc,Directed,5374,,,1
@uhavbadsportsiq,@JoyVBehar,Directed,5376,,,1
@uhavbadsportsiq,@TheView,Directed,5375,,,1
@uhavbadsportsiq,@VP,Directed,5377,,,1
@uhreeb,@brianstelter,Directed,23583,,,1
@uhreeb,@CNN,Directed,23584,,,1
@UKW,@marthamaccallum,Directed,3266,,,1
@UKW,@RealCandaceO,Directed,3268,,,1
@UKW,@UKW,Directed,16684,,,1
@ulti_nate,@cartoonnetwork,Directed,52476,,,1
@ulti_nate,@EsemicolonR,Directed,52474,,,1
@ultimatetaxi,@bapartofmylife,Directed,33696,,,1
@ultimatetaxi,@BarbieBee63,Directed,33700,,,1
@ultimatetaxi,@DanWall75723618,Directed,33702,,,1
@ultimatetaxi,@gdfuego,Directed,33697,,,1
@ultimatetaxi,@Lindapearl2,Directed,33699,,,1
@ultimatetaxi,@Sassafras_Knob,Directed,33703,,,1
@ultimatetaxi,@smidgean,Directed,33701,,,1
@uluwehi_808,@NBCNews,Directed,15138,,,1
@Um_Wait_Wut,@colincampbell,Directed,35632,,,1
@Um_Wait_Wut,@DonaldJTrumpJr,Directed,35634,,,1
@Um_Wait_Wut,@factslies_wh,Directed,35630,,,1
@Um_Wait_Wut,@icumoron,Directed,35631,,,1
@UMarylandTerp,@DarbaDee,Directed,46216,,,1
@UMarylandTerp,@DeannaSader,Directed,46215,,,1
@UMarylandTerp,@Lani6400,Directed,46217,,,1
@UMarylandTerp,@smokeandonyxgal,Directed,46214,,,1
@UMarylandTerp,@soonerrick,Directed,46213,,,1
@UMCKid,@JackPosobiec,Directed,5207,,,1
@un9901,@rolandsmartin,Directed,16939,,,1
@un9901,@RoseanneOnABC,Directed,16941,,,1
@unafromaltoona1,@TheGoodGodAbove,Directed,4983,,,1
@unaiiber,@georgelopez,Directed,46540,,,1
@UncleAndy45014,@jodikantor,Directed,14117,,,1
@UncleAndy45014,@LambitoTheDon,Directed,14116,,,1
@UncleAndy45014,@maggieNYT,Directed,14118,,,1
@UncleAndy45014,@ValerieJarrett,Directed,14119,,,1
@UncleChanBlake2,@braden_rose,Directed,32086,,,1
@UncleChanBlake2,@royalpetsvip,Directed,32087,,,1
@UncleChanBlake2,@TheGoodGodAbove,Directed,32088,,,1
@uncleiva,@THEsaragilbert,Directed,25055,,,1
@Unclelouieart,@Dax_x98,Directed,40201,,,1
@Unclelouieart,@LazuliLady,Directed,40202,,,1
@UncleScrap,@E_Rad_E_Rock,Directed,41230,,,1
@UncleScrap,@hollygo10,Directed,41231,,,1
@UncleScrap,@LadyBabs07,Directed,41232,,,1
@unclespicy2,@DVATW,Directed,45429,,,1
@UncleVladi,@JSBach1801,Directed,30354,,,1
@UncleVladi,@PeterSweden7,Directed,25226,,,1
@UnderdogKitties,@AB,Directed,31603,,,1
@UnderdogKitties,@AndreaGw123,Directed,31597,,,1
@UnderdogKitties,@EDinCali,Directed,31601,,,1
@UnderdogKitties,@Lorrieburns77,Directed,31599,,,1
@UnderdogKitties,@michelle11502,Directed,31595,,,1
@UnderdogKitties,@NicoleNesbitt10,Directed,31602,,,1
@UnderdogKitties,@RobiCalifornia,Directed,31596,,,1
@UnderdogKitties,@SG21829707,Directed,31600,,,1
@UndiplomaticGun,@BKactual,Directed,1378,,,1
@UnDreadPirate,@Amandam2941Lynn,Directed,8643,,,1
@UnDreadPirate,@BethB1213,Directed,8647,,,1
@UnDreadPirate,@GardenGuy82,Directed,8644,,,1
@UnDreadPirate,@JFlaken,Directed,8642,,,1
@UnDreadPirate,@overthewall1630,Directed,8645,,,1
@UnDreadPirate,@soonerrick,Directed,8646,,,1
@ungemarg,@KurtSchlichter,Directed,33346,,,1
@UnhUnh_GetMoney,@MrGChristopher,Directed,24789,,,1
@unicornnh76,@dailybriefing,Directed,33339,,,1
@unicornnh76,@FoxNews,Directed,33338,,,1
@unicornnh76,@michelleisawolf,Directed,33340,,,1
@uniononly,@AynRandPaulRyan,Directed,28352,,,1
@uniononly,@mmpadellan,Directed,47552,,,1
@unionsoldier,@GOP,Directed,56980,,,1
@UnitedW47075445,@damianholbrook,Directed,45056,,,1
@UnitedW47075445,@EmmaRoseKenney,Directed,38325,,,1
@UnitedW47075445,@kathygriffin,Directed,45057,,,1
@UnitedW47075445,@KellyeStu,Directed,31759,,,1
@UnitedW47075445,@RoseanneOnABC,Directed,12905,,,1
@Unknownknowns68,@ChelseaClinton,Directed,11323,,,1
@Unknownknowns68,@mehransharmini,Directed,11321,,,1
@Unknownknowns68,@mojopo,Directed,11320,,,1
@Unknownknowns68,@OpenSociety,Directed,11324,,,1
@Unknownknowns68,@ownage18,Directed,11319,,,1
@UnmitigatedJ,@glangendorf01,Directed,26883,,,1
@UnmitigatedJ,@iamwandasykes,Directed,26885,,,1
@UnmitigatedJ,@THEsaragilbert,Directed,26884,,,1
@Unpersuaded112,@therealrose,Directed,1803,,,1
@unringabell,@georgesoros,Directed,59562,,,1
@unringabell,@JimmyKimmelLive,Directed,59559,,,1
@unringabell,@TamsManke,Directed,59558,,,1
@UNSEATpac,@THEsaragilbert,Directed,32723,,,1
@UnSlaveMe,@Jordan_Sather_,Directed,18517,,,1
@UntRumpUsNow,@BreakingNews,Directed,47607,,,1
@UOD_23,@ColsonBrad,Directed,50506,,,1
@UOD_23,@rickygervais,Directed,50507,,,1
@UpinCT,@bchapman151,Directed,22991,,,1
@upsanddownsl7,@HollaAtYoKabob,Directed,38334,,,1
@UPstageMediaStr,@AP,Directed,10139,,,1
@UPstageMediaStr,@homemadeguitars,Directed,23541,,,1
@UPstageMediaStr,@RealDonaldTrFan,Directed,23540,,,1
@uptonbell,@BootlegBarnicle,Directed,14602,,,1
@Uptown_Buck,@mic,Directed,49033,,,1
@UPYOURS555,@aka_sam,Directed,24066,,,1
@UPYOURS555,@bectweetohtay,Directed,12556,,,1
@UPYOURS555,@Cam_El_Tow,Directed,12559,,,1
@UPYOURS555,@ChelseaClinton,Directed,1667,,,1
@UPYOURS555,@Desertthorn,Directed,1664,,,1
@UPYOURS555,@kenna0906,Directed,12557,,,1
@UPYOURS555,@NatalieJoPrewi1,Directed,1665,,,1
@UPYOURS555,@OpenSociety,Directed,1668,,,1
@UPYOURS555,@seanhannity,Directed,12558,,,1
@UPYOURS555,@ThunderBay2day,Directed,12554,,,1
@UPYOURS555,@wisecc1,Directed,12553,,,1
@UQnMe,@all_the_Mindy,Directed,32747,,,1
@UQnMe,@flint_marko6661,Directed,32746,,,1
@UQnMe,@francismmaxwell,Directed,32749,,,1
@UQnMe,@NolteNC,Directed,32750,,,1
@UQnMe,@SmartyJones1,Directed,32748,,,1
@Ur_Jack_Rabbit,@FLOTUS,Directed,38749,,,1
@Ur_Jack_Rabbit,@jimmykimmel,Directed,18356,,,1
@Ur_Jack_Rabbit,@KayaJones,Directed,38747,,,1
@UrbanCowboy4444,@michaeljknowles,Directed,28978,,,1
@UrbanCowboy4444,@NFL,Directed,28980,,,1
@urbansimian,@anellaharmeyer,Directed,36246,,,1
@urbansimian,@DantePer22,Directed,23157,,,1
@urbansimian,@DJSeanHaley,Directed,36247,,,1
@urbansimian,@DonCheadle,Directed,36249,,,1
@urbansimian,@iamlanaarcher,Directed,23156,,,1
@urbansimian,@LouDobbs,Directed,23160,,,1
@urbansimian,@RoseanneOnABC,Directed,36250,,,1
@urbansimian,@seanhannity,Directed,23159,,,1
@urbansimian,@SQLKohai,Directed,36248,,,1
@urbansimian,@symmo1969,Directed,36245,,,1
@urbansimian,@vickibazter,Directed,23158,,,1
@urbansimian,@YoungDems4Trump,Directed,23161,,,1
@urbrainisfried,@PhilMcCrackin44,Directed,20267,,,1
@URGR82DAY,@CocoaSwann,Directed,33946,,,1
@URGR82DAY,@PeterSweden7,Directed,33947,,,1
@URightRich,@michelleisawolf,Directed,5556,,,1
@URightRich,@netflix,Directed,5555,,,1
@URightRich,@SHSander,Directed,5557,,,1
@urkgurgle,@burnerBURNER6,Directed,15676,,,1
@urkgurgle,@Doc_otaLonestar,Directed,15675,,,1
@urkgurgle,@FLOTUS,Directed,15680,,,1
@urkgurgle,@jimmykimmel,Directed,15679,,,1
@urkgurgle,@KayaJones,Directed,15677,,,1
@UrMomsHaus,@kumailn,Directed,31395,,,1
@Uroda77,@Jali_Cat,Directed,18764,,,1
@Uroda77,@PressSec,Directed,18766,,,1
@UrrutiaMarioA,@FoxNews,Directed,50909,,,1
@UrrutiaMarioA,@thinkprogress,Directed,50908,,,1
@UrsulaRooth,@DisneyABCTV,Directed,52805,,,1
@UrsulaRooth,@lynda3035,Directed,52804,,,1
@UrsulaRooth,@mishacollins,Directed,52803,,,1
@UrUnpaidPundit,@305local,Directed,21050,,,1
@UrUnpaidPundit,@BluesBrother91,Directed,21051,,,1
@UrUnpaidPundit,@Cara_TXZEAL,Directed,21046,,,1
@UrUnpaidPundit,@jskielb3,Directed,21049,,,1
@UrUnpaidPundit,@Madrogran,Directed,21054,,,1
@UrUnpaidPundit,@NHMommy1,Directed,21052,,,1
@UrUnpaidPundit,@salty_dawg69,Directed,21053,,,1
@UrUnpaidPundit,@sc_lorraine,Directed,21048,,,1
@UrUnpaidPundit,@sportsmom9433,Directed,21047,,,1
@USA_Anne711,@LorcaDamon,Directed,18071,,,1
@USA_First_2016,@morningmoneyben,Directed,43500,,,1
@USA4TRUMP,@gatewayp,Directed,41146,,,1
@USACindymartin,@nypost,Directed,54920,,,1
@USACindymartin,@skramerbyu_82,Directed,51417,,,1
@USACindymartin,@SnoopDogg,Directed,51419,,,1
@USAFan76,@MarkDice,Directed,19053,,,1
@USAFirst55,@Thomas1774Paine,Directed,56176,,,1
@USAforPOTUS,@gerardamo2,Directed,43250,,,1
@USAforPOTUS,@Roseanne,Directed,43252,,,1
@USAforPOTUS,@ValerieJarrett,Directed,43253,,,1
@usaforyoubruv,@nyinvesting,Directed,60586,,,1
@usaforyoubruv,@PeterSweden7,Directed,60585,,,1
@USAGEORGIA77,@abc,Directed,9166,,,1
@usajustice4all,@thr,Directed,50115,,,1
@USAloveGOD,@ChelseaClinton,Directed,1995,,,1
@USAloveGOD,@OpenSociety,Directed,1996,,,1
@USAObserver,@cottage_orchard,Directed,13274,,,1
@USAObserver,@MarkSZaidEsq,Directed,11907,,,1
@USAObserver,@T_S_P_O_O_K_Y,Directed,11909,,,1
@USARenee_,@JessHar96703753,Directed,45190,,,1
@USARenee_,@queengost,Directed,42653,,,1
@USARenee_,@TC_resistance,Directed,45191,,,1
@usarsefan,@soledadobrien,Directed,21824,,,1
@usarsefan,@THEsaragilbert,Directed,21823,,,1
@USATODAY,@GOP,Directed,201,,,1
@USATODAYtoo,@AP,Directed,55315,,,1
@USATODAYtoo,@FOXTV,Directed,55316,,,1
@USATODAYtoo,@LastManStanding,Directed,55317,,,1
@usc4cdg,@Reversequestion,Directed,53750,,,1
@Ushouldthink2,@KateBennett_DC,Directed,17523,,,1
@Usige_Beatha,@BuzzFeedNews,Directed,1886,,,1
@USMC_Michaels,@FoxNews,Directed,19898,,,1
@USMC_Michaels,@MarkSZaidEsq,Directed,22571,,,1
@USMC_Michaels,@OutnumberedOT,Directed,19899,,,1
@USMC_Michaels,@T_S_P_O_O_K_Y,Directed,22573,,,1
@USMC_Michaels,@TuckerCarlson,Directed,19900,,,1
@UsmCharles,@Jordan_Sather_,Directed,35407,,,1
@USMCSgtKnight,@FLOTUS,Directed,54311,,,1
@USMCSgtKnight,@jimmykimmel,Directed,54310,,,1
@USMCSgtKnight,@KayaJones,Directed,54308,,,1
@usmcspadden,@thegoodolddais,Directed,15441,,,1
@usmcwifemom,@HawkeyeInDallas,Directed,50621,,,1
@usmcwifemom,@JessHar96703753,Directed,50622,,,1
@usmcwifemom,@mauimateo,Directed,50619,,,1
@usmcwifemom,@socalledsaul,Directed,50618,,,1
@usmcwifemom,@TC_resistance,Directed,50620,,,1
@USN_wg1wga,@almostjingo,Directed,43724,,,1
@USnationShaker,@FOXTV,Directed,30058,,,1
@USnationShaker,@InsideOutLaw,Directed,37784,,,1
@USnationShaker,@ResistTrump24,Directed,33649,,,1
@USnationShaker,@whatupJD3,Directed,37785,,,1
@USNavyMomPA,@USNavyMomPA,Directed,4791,,,1
@usnavyplanecap,@AndyTho10107697,Directed,3918,,,1
@USPatriot4Truth,@Sttbs73,Directed,37414,,,1
@USRoute41,@2HarryBawlz,Directed,8830,,,1
@ussmcclelland,@ananavarro,Directed,58663,,,1
@ussmcclelland,@iamwandasykes,Directed,58664,,,1
@USSRSanctions,@angusparvo,Directed,13072,,,1
@USSRSanctions,@derekahunter,Directed,13073,,,1
@USSRSanctions,@espn,Directed,13078,,,1
@USSRSanctions,@instapundit,Directed,13074,,,1
@USSRSanctions,@WaltDisneyCo,Directed,13075,,,1
@UsviJimmy,@BillOReilly,Directed,59275,,,1
@UsviJimmy,@Disney,Directed,59277,,,1
@UsviJimmy,@TheView,Directed,59278,,,1
@UtahChiefsFan,@Anonagain1,Directed,55185,,,1
@UtahChiefsFan,@Real_Gaz,Directed,55184,,,1
@utgardsloki,@TheTweetOfGod,Directed,27783,,,1
@utgardsloki,@willmckinley,Directed,27784,,,1
@utpoliticalnerd,@abc,Directed,56510,,,1
@utpoliticalnerd,@POTUS,Directed,56511,,,1
@UWantMyVote_Why,@davidhogg111,Directed,13445,,,1
@UWantMyVote_Why,@ImAkEmOrEsEnSe3,Directed,13443,,,1
@UWantMyVote_Why,@POTUS,Directed,13446,,,1
@UWantMyVote_Why,@Sheare_Bliss,Directed,13444,,,1
@uziflurt,@itldreamer,Directed,21847,,,1
@uziflurt,@JudyKurtz,Directed,21848,,,1
@v_theclash,@ChelseaClinton,Directed,10249,,,1
@v_theclash,@OpenSociety,Directed,10250,,,1
@V0yce0freas0n,@TwitterMoments,Directed,57778,,,1
@V4V1ndetta,@ACNickel,Directed,54873,,,1
@V4V1ndetta,@ChelseaClinton,Directed,54876,,,1
@V4V1ndetta,@horowitz39,Directed,54878,,,1
@V4V1ndetta,@intheMatrixxx,Directed,54874,,,1
@V4V1ndetta,@jlongfieldsmith,Directed,54872,,,1
@V4V1ndetta,@POTUS,Directed,54877,,,1
@vacanzegrazia,@allygirl79,Directed,23718,,,1
@vacanzegrazia,@JackPosobiec,Directed,23717,,,1
@vachilly64,@ClintonMSix141,Directed,53018,,,1
@vachilly64,@FOXTV,Directed,28276,,,1
@vachilly64,@grizz_meister,Directed,53019,,,1
@vachilly64,@KatTheHammer1,Directed,53014,,,1
@vachilly64,@kimUSAStrong,Directed,48864,,,1
@vachilly64,@MareLovesUSA_11,Directed,53016,,,1
@vachilly64,@RoseHasMoreFun,Directed,53017,,,1
@vachilly64,@USAHotLips,Directed,53015,,,1
@vachilly64,@vachilly64,Directed,30937,,,1
@vachilly64,@Zola1611,Directed,53020,,,1
@vala_lee,@realLibertyTom,Directed,6197,,,1
@valeranch1,@irritatedwoman,Directed,8202,,,1
@valeranch1,@TheView,Directed,8204,,,1
@valercart74,@TheTweetwit,Directed,38793,,,1
@Valerie74127463,@AprilDRyan,Directed,34886,,,1
@ValerieDeVincen,@Hoggette71,Directed,3384,,,1
@ValerieDeVincen,@LisaMei62,Directed,3385,,,1
@valesthebarber,@andygh26,Directed,21160,,,1
@valesthebarber,@chrisb_writer,Directed,21159,,,1
@valesthebarber,@debralynnsmith3,Directed,21163,,,1
@valesthebarber,@itsninoooo,Directed,21157,,,1
@valesthebarber,@Milliron681,Directed,21161,,,1
@valesthebarber,@soonerrick,Directed,21162,,,1
@valesthebarber,@staab_teresa,Directed,21158,,,1
@valkyrie_hanna,@JTMYVA,Directed,24549,,,1
@valkyrie_hanna,@thehill,Directed,33770,,,1
@valleyg62338641,@nbcnews,Directed,46227,,,1
@valsfedup,@LouDobbs,Directed,48912,,,1
@valsfedup,@Myrydyan1,Directed,48908,,,1
@valsfedup,@seanhannity,Directed,48911,,,1
@valsfedup,@vickibazter,Directed,48909,,,1
@valsfedup,@YoungDems4Trump,Directed,48913,,,1
@valsmercy,@cactusbunny,Directed,41322,,,1
