Id,Label,timeset,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,tweets,mentions,pro
@Ontheotherhand,,,5638,8,0.286745,0.329193,0,,,
@oo0tusa0oo,,,2774,9,0.229036,0.252004,0,,,
@thorn_john,,,2774,0,0,0,0,,,
@ooey126,,,5639,8,0.282383,0.319626,0,,,
@oohgaryc,,,96,1,1,1,0,,,
@OohMyNose,,,5640,8,0.282383,0.319626,0,,,
@OOKAMI_SAMURAI7,,,5641,1,1,1,0,,,
@ooohouchburn,,,5642,8,0.282383,0.319626,0,1,0,3
@ooojanique,,,5643,9,0.246328,0.270269,0,,,
@ooplebaboo,,,3112,8,0.282848,0.321183,0,,,
@opie124,,,5644,8,0.282848,0.321183,0,,,
@CHICKatNBCS,,,5644,0,0,0,0,,,
@opineno,,,5645,8,0.282383,0.319626,0,1,0,3
@OpinionOnion7,,,2774,8,0.282848,0.321183,2,0,1,3
@scijohncook,,,2774,0,0,0,0,,,
@OpposingLogic,,,663,8,0.288512,0.333387,0,1,0,3
@michaelbeatty3,,,663,0,0,0,0,0,1,3
@sigstarget,,,663,0,0,0,0,0,1,3
@oppressedcdn,,,5646,8,0.282383,0.319626,0,,,
@OpressedProgess,,,5647,8,0.282383,0.319626,0,,,
@OpWolverines,,,96,1,1,1,0,,,
@ABCNetwork/,,,96,0,0,0,0,,,
@JubalFlagg,,,96,0,0,0,0,,,
@Oracle1061,,,5648,8,0.282383,0.319626,0,1,0,1
@Orangefan1974,,,5649,8,0.282383,0.319626,0,0,1,3
@OrangeLeaderUSA,,,3112,9,0.220707,0.238811,0,,,
@OrangePunisher,,,5650,8,0.282383,0.319626,0,,,
@orangescumbag,,,96,9,0.232804,0.256576,0,,,
@oregonbound3741,,,474,10,0.207328,0.225456,0,1,0,1
@Oregonian,,,474,1,1,1,0,,,
@OregonINFIDEL,,,1978,8,0.283775,0.323517,0,1,0,3
@OregonJB,,,5651,8,0.282383,0.319626,0,,,
@OrganicVandal,,,5509,8,0.282848,0.321183,0,,,
@ORGLIB,,,1560,9,0.223246,0.243449,0,,,
@Original_BMA,,,5652,8,0.282383,0.319626,0,,,
@OriginalCherFan,,,49,1,1,1,0,,,
@OriginalHuni,,,96,8,0.286745,0.329193,0,,,
@OriginalJLC,,,174,8,0.283871,0.323539,0,,,
@atliberalandold,,,174,0,0,0,0,,,
@AleeAlfred,,,345,0,0,0,0,,,
@neumann58,,,345,0,0,0,0,,,
@OriginalSuperE,,,49,9,0.243469,0.271686,0,,,
@orkoftw,,,54,8,0.282566,0.320773,0,,,
@orlvgn,,,5653,8,0.282383,0.319626,0,,,
@orndorff_kevin,,,133,8,0.283398,0.3229,0,1,0,5
@oro1500,,,5654,8,0.282383,0.319626,0,1,0,1
@orphaned_annie,,,5655,8,0.282383,0.319626,0,1,0,1
@OrphinPrincess,,,61,8,0.283129,0.321592,0,,,
@OrRite_Then,,,5656,8,0.282383,0.319626,0,,,
@oscaron,,,2010,1,1,1,0,,,
@marcusjcarey,,,2010,0,0,0,0,,,
@OscuraStudios,,,54,8,0.282848,0.321183,0,,,
@osmond71,,,5657,1,1,1,0,,,
@osnnap,,,133,9,0.233655,0.25837,0,,,
@Osoemolicious,,,345,8,0.282848,0.321183,0,1,0,3
@ossome33,,,3112,9,0.2211,0.240549,0,,,
@therealroseannekumailn,,,3112,0,0,0,0,,,
@OStarrider,,,663,9,0.245439,0.274861,0,,,
@ostwaldbrown,,,5658,8,0.282383,0.319626,0,2,0,1
@OSUCOWBYS,,,96,8,0.293458,0.342195,0,,,
@otakuchan8,,,786,8,0.287958,0.33263,0,1,0,1
@DrDenaGrayson,,,786,0,0,0,0,,,
@OteroJjavy78,,,5659,1,1,1,0,,,
@CeeHawk,,,5659,0,0,0,0,,,
@Otherginger,,,3112,9,0.220819,0.239955,0,,,
@otisday,,,5660,1,1,1,0,,,
@djrothkopf,,,5660,0,0,0,0,,,
@joannarothkopf,,,5660,0,0,0,0,,,
@OTPDeckerstar,,,5314,8,0.297943,0.338397,0,,,
@OttawaMark67,,,5314,8,0.297943,0.338397,0,1,0,3
@ottosmom24,,,5661,8,0.282383,0.319626,0,,,
@OuchMyNardz,,,54,8,0.283766,0.324616,0,,,
@briejw,,,54,0,0,0,0,,,
@OurbabyMinx,,,9,8,0.290861,0.326444,0,,,
@Out4Prez2RepMe,,,5662,8,0.282383,0.319626,0,,,
@OutkastCard,,,5663,8,0.282383,0.319626,0,,,
@OutlawErika,,,1560,9,0.223246,0.243449,0,,,
@outlawjw,,,3608,8,0.283312,0.322733,0,,,
@OutlawNatural1,,,5664,8,0.282383,0.319626,0,,,
@outmagazine,,,5665,8,0.282383,0.319626,0,,,
@outofcontroljb,,,1560,9,0.232964,0.255655,0,,,
@outofneptune,,,1560,9,0.223246,0.243449,0,1,0,1
@outpost226,,,345,9,0.267978,0.292773,0,,,
@ovenbirdwalks,,,5666,8,0.282383,0.319626,0,1,0,3
@OverAndBackNBA,,,5667,1,1,1,0,1,0,1
@MasonGinsberg,,,5667,0,0,0,0,0,1,3
@oversizedload5,,,54,8,0.28315,0.321825,0,1,0,3
@ThreeTouchDowns,,,4323,8,0.293968,0.336429,0,0,1,3
@OVOJulio,,,5668,8,0.282383,0.319626,0,,,
@owen1958,,,5669,8,0.282383,0.319626,0,1,0,3
@owl_drm,,,5670,8,0.283129,0.321592,0,,,
@ownage18,,,54,8,0.284231,0.326158,2,0,1,3
@independent_r21,,,54,0,0,0,0,,,
@subrochick,,,54,8,0.283301,0.323067,0,,,
@Ownedby3Denise,,,2774,8,0.283495,0.323114,0,,,
@OwnRules,,,96,8,0.283129,0.321592,0,,,
@oWRHo,,,49,10,0.198096,0.211298,0,1,0,3
@oxwof,,,5671,8,0.284427,0.324337,0,,,
@oxyer_tiffani,,,5672,1,1,1,0,1,0,3
@Ozonegirl30,,,9,8,0.290945,0.331786,20.866667,1,0,3
@Ozymandias0_1,,,5673,8,0.283775,0.324276,0,1,0,3
@rosie514,,,5673,0,0,0,0,0,1,3
@vinceja,,,5673,8,0.282848,0.321183,0,0,1,3
@ozzyman1104,,,96,8,0.301266,0.352131,0,,,
@P_harrell89,,,49,8,0.286462,0.327946,0,1,0,3
@WeinsteinFilms,,,49,0,0,0,0,,,
@p_jetsky,,,5674,8,0.282848,0.321183,0,1,0,1
@tvwunschliste,,,5674,0,0,0,0,0,1,3
@P1RAZZ1,,,5675,8,0.282383,0.319626,0,1,0,1
@P38595165,,,5676,8,0.282383,0.319626,0,1,0,3
@pabicaceres,,,133,9,0.233655,0.25837,0,,,
@PacificoCeleste,,,5677,8,0.282848,0.321183,0,1,0,3
@MLDawson8,,,5677,0,0,0,0,0,1,3
@PackOfWeenies,,,786,9,0.220877,0.239027,0,,,
@pacpalsue,,,61,8,0.285252,0.327529,0,,,
@PACRadioShow,,,5678,1,1,1,0,,,
@REBA,,,5678,0,0,0,0,,,
@padb72,,,345,9,0.242122,0.268813,0,,,
@PAdeplorable412,,,3370,8,0.285801,0.328697,0,1,0,3
@PAGE_1964,,,663,8,0.289695,0.332044,0,1,0,3
@paidprovocateur,,,1560,9,0.223644,0.24518,0,,,
@paigebreece,,,2774,8,0.294673,0.33396,0,1,0,3
@Painter6388,,,1899,8,0.282848,0.321183,0,,,
@PaisleysTweets,,,9,8,0.286058,0.327256,0,2,0,2
@PajNol,,,54,9,0.264793,0.30592,0,1,0,5
@paka0401,,,1253,8,0.331731,0.369506,0,,,
@pakoza51,,,5679,9,0.246328,0.270269,0,,,
@paKTusa,,,5680,8,0.282383,0.319626,0,,,
@PaleKid86,,,96,10,0.206635,0.225621,0,,,
@PalimpsestMan,,,3112,9,0.220989,0.240168,0,,,
@Palladio3830,,,174,10,0.198096,0.211298,0,,,
@PAllison406,,,345,8,0.28275,0.321156,0,,,
@PallMallitor,,,4323,8,0.290473,0.330253,0,,,
@Palmerism,,,5681,8,0.283031,0.322328,0,,,
@HuskerLC,,,5681,0,0,0,0,,,
@palomarando,,,5682,1,1,1,0,,,
@Nanisimo,,,5682,0,0,0,0,,,
@pam_sands,,,96,8,0.28045,0.320007,0,,,
@Pam72210,,,54,9,0.246746,0.271989,0,,,
@pam86084193,,,5683,8,0.282383,0.319626,0,,,
@Pamarvelously,,,4323,8,0.296321,0.338842,0,1,0,3
@pamela12931446,,,133,8,0.283129,0.321592,2,,,
@Pamela56439527,,,5684,8,0.282383,0.319626,0,1,0,3
@pamelaaustin5,,,5685,8,0.282383,0.319626,0,1,0,3
@pameladubsky49,,,2010,1,1,1,0,,,
@pamelahaber1,,,3261,9,0.246753,0.271939,0,1,0,1
@pamelamanders0n,,,5686,8,0.282848,0.321183,0,1,0,3
@pulp___,,,5686,0,0,0,0,0,1,3
@Pamgibbs68,,,474,8,0.28479,0.326759,0,1,0,1
@PammiebN,,,663,9,0.223441,0.244405,0,,,
@JordanKaufman,,,663,0,0,0,0,,,
@PamNeatherlin,,,3608,8,0.283312,0.322733,0,,,
@CaliConsrvative,,,3608,0,0,0,0,,,
@pamonshaw,,,49,8,0.284142,0.325795,0,1,0,3
@therealroseanneBlessedmessLady,,,49,0,0,0,0,,,
@pamtheshamfizer,,,4039,1,1,1,0,,,
@pamw105,,,5687,9,0.239429,0.260432,0,1,0,3
@PamWeeks8,,,174,8,0.284149,0.324695,0,,,
@sikoraland,,,174,8,0.283688,0.32316,0,1,0,5
@PanamaforTrump,,,5688,8,0.282383,0.319626,0,1,0,5
@pandabearmb,,,3370,8,0.283323,0.321645,0,1,0,1
@pandaexpanda18,,,345,8,0.28275,0.321156,0,1,0,1
@pandapo007,,,73,8,0.284522,0.323342,0,,,
@Panhandlegold1,,,5689,8,0.282383,0.319626,0,,,
@Hopey_70,,,888,0,0,0,0,,,
@LesaPamplin,,,888,0,0,0,0,,,
@rick00979,,,888,0,0,0,0,,,
@Panosfrmgoranos,,,5314,8,0.297943,0.338397,0,,,
@PanteraLa1,,,5690,8,0.282383,0.319626,0,,,
@Pantherswamp20,,,786,8,0.284039,0.323373,0,1,0,3
@papa_sissy,,,73,8,0.288413,0.336078,25.342857,,,
@virbow1,,,73,8,0.29721,0.347266,52.97619,1,0,3
@PapaBearMoto,,,61,1,1,1,0,,,
@PapaBoo5,,,4323,8,0.297205,0.339772,0,1,0,3
@papaliosas,,,2687,8,0.282848,0.321183,0,1,0,5
@papapelto,,,4323,8,0.283854,0.322226,0,,,
@papaspeedo,,,133,8,0.288259,0.333006,2,,,
@PapaWoooooody,,,5691,8,0.282383,0.319626,0,,,
@Papawore21,,,9,1,1,1,0,,,
@PaperandFog,,,5692,8,0.282383,0.319626,0,1,0,5
@papercutrhymes,,,5693,8,0.282383,0.319626,0,1,0,5
@paperslug419,,,5694,8,0.282383,0.319626,0,1,0,1
@paphotog,,,2774,1,1,1,0,,,
@PapiSquanto,,,5695,8,0.282383,0.319626,0,,,
@PapoFantastico,,,54,8,0.283301,0.323067,0,1,0,1
@pappyboydj,,,4323,8,0.285074,0.325709,0,1,0,3
@para82nd_1,,,5696,8,0.282383,0.319626,0,,,
@paradigm26,,,298,2,0.666667,0.75,0,1,0,3
@parallaxmax,,,5697,8,0.282383,0.319626,0,,,
@pareexo,,,5698,9,0.246328,0.270269,0,,,
@parentone015,,,54,8,0.282659,0.320121,0,,,
@ParkAveSJC,,,663,8,0.296296,0.34288,0,,,
@Pa,,,663,0,0,0,0,,,
@realDennisLynch,,,663,0,0,0,0,,,
@parkermlach,,,5699,8,0.282383,0.319626,0,1,0,3
@ParkerSheila,,,345,9,0.242122,0.268813,0,,,
@Parkour_Lewis,,,5700,1,1,1,0,,,
@MsMyaG,,,5700,0,0,0,0,,,
@parkvilleschaff,,,96,2,0.538462,0.571429,0,,,
@Parlezfranc,,,61,8,0.282848,0.321183,0,,,
@ParrotHead716,,,54,1,1,1,0,1,0,3
@ParsleyMostly,,,5701,1,1,1,0,,,
@Jacopo_della_Q,,,5701,0,0,0,0,,,
@Partime_God,,,474,8,0.287327,0.33011,0,,,
@pascheuer,,,345,8,0.314429,0.353357,0,,,
@PasoAliJoy,,,5702,8,0.282383,0.319626,0,,,
@PasquinoMarifio,,,54,8,0.283766,0.324616,0,1,0,3
@PeterSweden7therealroseanne,,,54,0,0,0,0,,,
@passmoj,,,9,8,0.290861,0.326444,0,,,
@passthepinot,,,5703,1,1,1,0,,,
@wlft1,,,5703,0,0,0,0,,,
@Pat_InThe_Hat09,,,54,8,0.283301,0.323067,0,1,0,3
@pat_lee,,,786,8,0.282566,0.320773,0,,,
@PatBlashill,,,5704,8,0.282383,0.319626,0,,,
@patbou1970,,,5705,1,1,1,0,1,0,3
@bastienje,,,5705,0,0,0,0,0,1,3
@KevinLaforest,,,5705,0,0,0,0,0,1,3
@Patcat1954,,,5706,8,0.282383,0.319626,0,,,
@Patch_ISoA,,,474,1,1,1,0,,,
@patcllew,,,5707,8,0.282383,0.319626,0,,,
@PatCunnane,,,5708,8,0.282566,0.320773,0,,,
@patdurette,,,5709,1,1,1,0,1,0,5
@WWLTV,,,5709,0,0,0,0,0,1,3
@PatFanelli2,,,49,1,1,1,0,,,
@ABCNewsPR,,,49,0,0,0,0,,,
@patg054,,,5710,8,0.282383,0.319626,0,1,0,3
@PatKernanQuinn,,,616,9,0.247166,0.272677,0,1,0,3
@PatMcglynn630,,,474,8,0.28481,0.325757,0,,,
@PatMcMahonDC,,,73,1,1,1,0,,,
@PatOtto8,,,5711,0,0,0,0,,,
@PatPet1776,,,5962,8,0.28777,0.33138,0,,,
@Patreadsthenews,,,5712,8,0.282383,0.319626,0,,,
@patrice_noonan,,,2010,8,0.284149,0.323939,0,1,0,3
@Patrice70125699,,,54,9,0.221715,0.241023,0,,,
@PatriceSSanders,,,1899,10,0.193792,0.206287,0,,,
@Patrici40289023,,,96,9,0.250287,0.277685,0,,,
@Patrici51213233,,,96,9,0.23154,0.254314,0,1,0,3
@Patrici82841064,,,133,9,0.234661,0.258242,0,,,
@patricia_kochen,,,54,8,0.285623,0.326148,0,,,
@Poli,,,54,0,0,0,0,,,
@PatriciaAAlonzo,,,5713,8,0.282566,0.320773,0,1,0,3
@PatriciaArcura1,,,1426,8,0.284516,0.325451,0,,,
@hmh1497,,,1426,0,0,0,0,,,
@OpalescentMoon,,,4323,0,0,0,0,0,1,3
@PatriciaKAdams,,,3608,8,0.284943,0.329787,0,1,0,3
@Dijzeltweet,,,3608,0,0,0,0,,,
@mjmissy,,,3608,0,0,0,0,,,
@Pinkamom,,,3608,0,0,0,0,0,1,3
@rickizquieta,,,3608,0,0,0,0,,,
@SophieNLucy,,,3608,0,0,0,0,0,1,3
@patricialfranz,,,73,9,0.238001,0.263858,0,,,
@CarrieSweet2017,,,73,0,0,0,0,,,
@PatriciaMast,,,5714,8,0.282383,0.319626,0,,,
@PatriciaRyan17,,,4323,8,0.296321,0.338842,0,1,0,3
@patriciawatsonm,,,4323,8,0.293801,0.335185,0,1,0,3
@Patrick90907631,,,5107,2,0.75,0.833333,0,1,0,1
@catlover1943,,,5107,0,0,0,0,0,1,3
@PatrickScot6,,,5715,9,0.246328,0.270269,0,,,
@PatrickStenberg,,,5716,8,0.282848,0.321183,0,,,
@KevinYoungUSA,,,5716,0,0,0,0,,,
@patriot_billy,,,73,8,0.28275,0.32192,0.5,,,
@Patriot_Jon,,,5717,8,0.282383,0.319626,0,,,
@PatriotAmber,,,5718,8,0.282566,0.320773,0,,,
@PatriotGeorgia,,,133,10,0.20514,0.221244,0,,,
@PatriotHope,,,54,1,1,1,0,,,
@PatrioticAmer72,,,5719,9,0.246328,0.270269,0,,,
@PatrioticGranny,,,1899,8,0.288247,0.332932,0,1,0,5
@jcdwms,,,1899,0,0,0,0,,,
@PatrioticKK,,,5720,8,0.282383,0.319626,0,,,
@PatrioticOne71,,,5721,1,1,1,0,,,
@IpiWifeand,,,5721,0,0,0,0,,,
@maureenknott,,,5721,0,0,0,0,,,
@PatriotinMO_USA,,,133,8,0.287409,0.329183,0,,,
@TED_CHESS,,,345,8,0.283775,0.324276,6,0,1,3
@PatriotsFan612,,,5722,8,0.282383,0.319626,0,,,
@AntiRacism,,,5962,0,0,0,0,,,
@Patsy6234,,,5723,1,1,1,0,,,
@patsylake,,,5724,9,0.239429,0.260432,0,,,
@PatTapBoom,,,96,8,0.282848,0.321183,0,,,
@patte151,,,133,9,0.233655,0.25837,0,,,
@pattena1,,,5962,9,0.247346,0.280486,0,2,0,3
@chuddles11,,,5962,0,0,0,0,,,
@patti_cushman,,,73,9,0.254335,0.272463,0,,,
@PattiConn,,,61,1,1,1,0,,,
@PattiD05,,,96,8,0.28045,0.320007,0,1,0,3
@PattiDeGroat1,,,73,8,0.285992,0.325715,0,1,0,1
@PattiEhlers,,,61,2,0.6,0.666667,0,,,
@pattiepardee,,,54,8,0.283301,0.323067,0,,,
@PattiiM37,,,54,8,0.283301,0.323067,0,1,0,3
@PattiMo34371024,,,5725,9,0.239429,0.260432,0,,,
@PattiSerafine,,,3608,9,0.227723,0.245676,0,1,0,3
@pattispacone1,,,5726,8,0.282383,0.319626,0,,,
@pattontamica,,,5727,8,0.282383,0.319626,0,,,
@patty_dunn,,,3370,8,0.284084,0.325773,0,,,
@patty_wein,,,5728,8,0.282383,0.319626,0,,,
@patty529,,,4323,8,0.283398,0.323853,0,1,0,3
@OhNo1tsMe,,,4323,0,0,0,0,0,1,3
@Patty65roses,,,5729,8,0.282383,0.319626,0,1,0,3
@PattyDHK,,,5730,8,0.282383,0.319626,0,,,
@pattylovesusa,,,4323,8,0.294564,0.336946,0,2,0,3
@shaygirl1309,,,4323,0,0,0,0,0,1,3
@ghweldon,,,1718,0,0,0,0,,,
@PattyPatriotCA,,,3597,8,0.282848,0.321183,1,,,
@PattySprunt,,,1426,8,0.286174,0.33114,0,2,0,2
@SusanHulett,,,1426,0,0,0,0,0,1,3
@Paturn,,,133,8,0.30661,0.345634,0,,,
@PatWGriffin,,,1426,10,0.228863,0.245992,0,,,
@PatWhittington3,,,345,2,0.571429,0.625,0,,,
@PMBreakingNews,,,345,1,1,1,13.642857,0,2,3
@Paul_Squids,,,5731,8,0.282848,0.321183,0,,,
@DaLuke,,,5731,0,0,0,0,,,
@Paul_T8319,,,345,8,0.282848,0.321183,0,,,
@Paul1_Gill,,,5314,8,0.297943,0.338397,0,1,0,3
@Paula_LaRue,,,3370,8,0.285624,0.324517,0,1,0,3
@paula6980,,,5732,8,0.282383,0.319626,0,1,0,3
@PaulaAlquist,,,5733,8,0.282383,0.319626,0,1,0,5
@paulakers11,,,1426,8,0.283871,0.322781,0,,,
@PaulaMacallan,,,5734,8,0.282383,0.319626,0,,,
@rolandgarros,,,133,0,0,0,0,,,
@paulasmith45671,,,4522,1,1,1,0,,,
@PaulAtk49335246,,,2774,8,0.285156,0.326272,0,,,
@mlnwan,,,2774,0,0,0,0,,,
@PaulBassett,,,5735,8,0.282383,0.319626,0,1,0,1
@PaulCampbell_3D,,,5736,8,0.282383,0.319626,0,,,
@PaulCarterlink,,,5737,8,0.282383,0.319626,0,,,
@paulcat49,,,5738,8,0.282383,0.319626,0,,,
@PaulCBS12,,,5739,8,0.282383,0.319626,0,,,
@Paulcha51959699,,,345,8,0.2875,0.325624,0,1,0,5
@paulcolrain,,,345,8,0.294455,0.335346,0,1,0,1
@YoungSpud1385,,,345,8,0.294455,0.335346,0,,,
@PAULCOR55177925,,,5740,8,0.282383,0.319626,0,,,
@PaulCrome,,,1560,9,0.223246,0.243449,0,,,
@PAULDROGERZ,,,61,8,0.286465,0.328801,0,1,0,5
@paulfinlayson8,,,5741,8,0.282383,0.319626,0,,,
@PaulFrabizzio,,,5742,8,0.282383,0.319626,0,1,0,1
@paulinecamera,,,5743,8,0.282566,0.320773,0,,,
@PaulLaFranca,,,474,8,0.283959,0.323896,0,1,0,5
@PaulLBenson,,,5744,8,0.282383,0.319626,0,1,0,3
@PaulmeierTom,,,5745,8,0.283312,0.322733,0,,,
@AprilDRyanVanCarlito2003,,,5745,0,0,0,0,,,
@cattymamacloud,,,5745,0,0,0,0,,,
@PaulMeisel,,,5746,1,1,1,0,1,0,3
@meiselbecky,,,5746,0,0,0,0,0,1,3
@paulnmuskoka,,,5747,8,0.282383,0.319626,0,,,
@PaulPalmer_6,,,5748,8,0.282383,0.319626,0,,,
@PaulPimentel,,,5749,8,0.282383,0.319626,0,,,
@PaulQuade2,,,5750,8,0.282383,0.319626,0,,,
@PaulRistech,,,5751,8,0.282383,0.319626,0,,,
@pauls88pauls88,,,3370,1,1,1,0,,,
@paulsmathers,,,54,8,0.292225,0.330267,0,,,
@PaulWDrake,,,2651,2,0.75,0.833333,0,1,0,5
@GregFyC1,,,2651,0,0,0,0,0,1,3
@paulwiggins,,,5752,9,0.246328,0.270269,0,,,
@Pauly_Walnuts61,,,2774,8,0.284224,0.323182,0,1,0,5
@paulzpc,,,61,8,0.283959,0.323706,0,,,
@pavel,,,2774,9,0.231339,0.253189,0,2,0,2
@publictorsten,,,2774,0,0,0,0,0,1,3
@Pax2Sofie,,,133,8,0.284054,0.323918,0,,,
@MarySch27159953,,,133,0,0,0,0,,,
@EmmyleighWint,,,5387,0,0,0,0,,,
@gin,,,5387,0,0,0,0,,,
@Meli_Hai,,,5387,0,0,0,0,,,
@PayEquityNow,,,49,9,0.244669,0.263293,0,1,0,3
@Paynen_Sahrow,,,133,9,0.233655,0.25837,0,,,
@Paynereos,,,4323,8,0.286088,0.327832,0,1,0,3
@geno0157,,,96,0,0,0,0,,,
@PaytonMarina,,,5753,8,0.282383,0.319626,0,,,
@pbabocsai1,,,474,8,0.282933,0.322302,0,,,
@PBAndAwesome,,,5754,8,0.282383,0.319626,0,,,
@PBCommentary,,,5314,8,0.297943,0.338397,0,,,
@PBeotch,,,5755,9,0.239692,0.261961,0,1,0,3
@PBrandt11,,,5756,8,0.282383,0.319626,0,,,
@PBrightLV,,,474,8,0.282933,0.322302,0,2,0,2
@Pbroe1,,,5757,1,1,1,0,1,0,3
@PC_FilterFree,,,174,8,0.283505,0.322024,0,1,0,3
@pcabbie,,,5758,8,0.282383,0.319626,0,,,
@pcblonde1,,,5759,8,0.282383,0.319626,0,,,
@PCC_Texas,,,61,8,0.28479,0.326759,0,,,
@PcHonkeyBoy,,,5760,8,0.282383,0.319626,0,1,0,3
@PCPowers,,,73,8,0.283312,0.322733,0,,,
@7traci,,,73,0,0,0,0,,,
@PCsucks66,,,663,8,0.289855,0.338276,10.5,0,2,3
@Avalon1776,,,663,0,0,0,0,0,2,3
@pdcparamedic,,,96,8,0.29942,0.344926,0,,,
@pdfnlilj1_d,,,5761,8,0.282383,0.319626,0,,,
@PDi161,,,4323,8,0.286088,0.327832,0,,,
@pdkyunuim,,,5762,8,0.282383,0.319626,0,,,
@PDTJhawk,,,54,1,1,1,0,,,
@pdx2wheeler,,,5763,8,0.282383,0.319626,0,,,
@PdxDanean,,,474,8,0.284718,0.324849,0,,,
@Peace_Debie,,,4039,8,0.282848,0.321183,0,,,
@peace_rocker42,,,5764,8,0.282383,0.319626,0,,,
@Peace4all17,,,1426,8,0.284421,0.32619,0,,,
@peace4unme2,,,5765,8,0.282383,0.319626,0,1,0,1
@peacecorpdad,,,345,9,0.253783,0.277281,0,,,
@peaceluvnrocks,,,5766,8,0.282383,0.319626,0,,,
@peacemaker4u,,,663,1,1,1,0,1,0,1
@peacenowja_,,,5767,8,0.282383,0.319626,0,,,
@peacesellsbut,,,133,8,0.290111,0.333613,0,,,
@BigTexasSkyBlue,,,133,0,0,0,0,,,
@EstherIsaiah1,,,133,0,0,0,0,,,
@peacewoman9,,,5768,8,0.282383,0.319626,0,1,0,5
@Peach9867,,,5769,8,0.282383,0.319626,0,,,
@Peakedat13,,,4323,8,0.29028,0.329107,0,,,
@PEandJ,,,5770,1,1,1,0,,,
@cwarzel,,,5770,0,0,0,0,,,
@Peanut71509228,,,5771,8,0.282383,0.319626,0,,,
@Pearl_on227,,,5772,8,0.282383,0.319626,0,,,
@Pearl33502007,,,663,8,0.291477,0.339711,0,,,
@brendanoe60,,,663,0,0,0,0,,,
@lajean_ann,,,663,0,0,0,0,,,
@pearlblondie,,,1560,9,0.223246,0.243449,0,,,
@pearlohio,,,5773,8,0.282383,0.319626,0,,,
@pearlrealthe,,,5774,8,0.282383,0.319626,0,,,
@PearlsofLogic,,,5775,8,0.282383,0.319626,0,,,
@pearman_margie,,,133,8,0.28461,0.322905,0,,,
@PearsonHytop25,,,4323,8,0.28275,0.321156,0,1,0,3
@pease_stacy,,,133,8,0.283592,0.322378,0,,,
@PeculiarChild13,,,474,8,0.28275,0.321156,0,,,
@pedgiesue,,,73,9,0.228512,0.248724,0,,,
@PedroNooNaN,,,5776,8,0.282383,0.319626,0,,,
@peek_tabitha,,,5777,8,0.282383,0.319626,0,,,
@PeeOTUS_45,,,61,8,0.283031,0.322328,0,,,
@peepscount,,,54,8,0.285806,0.331506,0,,,
@peggasmith_peg,,,786,8,0.283215,0.323472,0,,,
@PeggyBeliveau,,,1560,8,0.283129,0.321592,0,,,
@PeggyBrava,,,5778,9,0.246328,0.270269,0,,,
@peggyhill755,,,4323,8,0.293801,0.335185,0,,,
@PeginVA,,,5779,8,0.282383,0.319626,0,,,
@pego99,,,73,9,0.228512,0.248724,0,,,
@pegs724,,,4323,8,0.293405,0.333656,0,,,
@peleyadrian,,,5780,8,0.282848,0.321183,0,,,
@Yusnaby,,,5780,0,0,0,0,,,
@Pellster1,,,1426,8,0.284421,0.32619,0,,,
@PeltoJon,,,5781,8,0.282383,0.319626,0,,,
@RTDNEWS,,,345,0,0,0,0,,,
@Penasco59,,,474,8,0.286934,0.330337,0,,,
@cyn4444,,,474,0,0,0,0,,,
@PencesGreyHair,,,5782,8,0.282848,0.321183,0,,,
@MMFlint,,,5782,0,0,0,0,,,
@PendingEternity,,,133,8,0.284421,0.325244,0,,,
@WendyHZ1977,,,133,8,0.282848,0.321183,1,1,0,3
@penguinphilsofr,,,2651,9,0.256005,0.28844,0,,,
@Joseph702Olivas,,,2651,0,0,0,0,,,
@penhallow86,,,5783,8,0.282383,0.319626,0,,,
@penn50w,,,73,9,0.250283,0.281985,0,1,0,1
@Holmesdonna1,,,73,0,0,0,0,0,1,3
@pennie_fay,,,5784,8,0.282383,0.319626,0,,,
@penny_boehme,,,5785,8,0.282383,0.319626,0,1,0,3
@PennyLover2,,,5786,8,0.282383,0.319626,0,,,
@PennySc05759227,,,54,8,0.283301,0.323067,0,,,
@PennysFatDad,,,5787,8,0.282383,0.319626,0,,,
@Pensionmax,,,5788,8,0.282383,0.319626,0,,,
@people_are_nuts,,,345,8,0.282848,0.321183,0,1,0,1
@peopleBeCrazyy,,,5789,8,0.282383,0.319626,0,,,
@PeopleMover1,,,5790,8,0.282383,0.319626,0,,,
@Peoples_Poet12,,,5791,8,0.282383,0.319626,0,1,0,1
@ke,,,49,0,0,0,0,,,
@pepesealvia,,,5792,1,1,1,0,1,0,3
@darkskinmanson,,,5792,0,0,0,0,0,1,3
@pepp1950,,,1560,9,0.223246,0.243449,0,,,
@pepperkatw,,,5793,1,1,1,0,,,
@Peppermint247,,,73,9,0.236986,0.260284,0,,,
@dru312,,,4323,0,0,0,0,,,
@PeptoState,,,5794,1,1,1,0,1,0,3
@kath_krueger,,,5794,0,0,0,0,0,1,3
@perdee22,,,474,9,0.246753,0.271939,0,,,
@PerfectlyMP,,,5795,8,0.282566,0.320773,0,,,
@Perla37481023,,,474,8,0.282566,0.320773,0,1,0,1
@PerlsteinMary,,,5796,8,0.282383,0.319626,0,,,
@sjunnedotcom,,,4323,0,0,0,0,,,
@perrault_martin,,,2748,8,0.282848,0.321183,0,,,
@PersianGirl96,,,5797,8,0.282848,0.321183,0,,,
@Office_AQPk,,,5797,0,0,0,0,,,
