ID,tweets,mentions,pro
@meowbitch720,1,0,0
@rhondadfwm,1,0,0
@duckwhacker,0,1,0
@S_L_Alexander,1,0,0
@conniemack,1,0,0
@radleycrown,1,0,0
@bryant865,1,0,0
@alwaystheself,1,0,0
@Vivendo_Series,1,0,0
@don_drcblc99,1,0,0
@notpickypie,1,0,0
@RageBot5000,1,0,0
@JBFlint,1,0,0
@Marvelous0ne,1,0,0
@TheBigFoxx,1,0,0
@CEEOHH,0,1,0
@Chriskb116,1,0,0
@peterswimm,0,1,0
@50th_President,1,0,0
@ballmatthew,0,1,0
@justjpe,1,0,0
@BDWood73,1,0,0
@BNumpsay,0,1,0
@The_War_Economy,0,1,0
@CRTV,0,1,0
@Dina01371751,1,0,0
@NoteFromSELF,1,0,0
@robinwash,0,1,0
@BradEssex,1,0,0
@Roberttodd,1,0,0
@bourgeoisalien,0,1,0
@Tendehka,1,0,0
@TheBlakedGod,1,0,0
@BorderWallUSA,0,1,0
@SAVAGE_41,1,0,0
@WhoIsAshanti,1,0,0
@The_UnReal_Matt,1,0,0
@jmhowie,1,0,0
@BBNKyGal,1,0,0
@murmur1118,0,1,0
@thechew,0,1,0
@jar8892,1,0,0
@NoPartyPolitix,0,1,0
@haeugene,1,0,0
@RaborS,1,0,0
@lauralynn1955,1,0,0
@Rooper,1,0,0
@increasethepaz,0,1,0
@fucktrumptrumpt,1,0,0
@LorrieHicks10,0,1,0
@Timesolizer,1,0,0
@johnnydimple,1,0,0
@MLCHZDK,1,0,0
@redstmiscreant,1,0,0
@TheChrisGlass,0,1,0
@Melanin88,1,0,0
@newsbusters,0,1,0
@Tracie_DC,1,0,0
@WoahItsAmandaxx,1,0,0
@NowellKern,1,0,0
@DeadlyCyclone,0,1,0
@DelintheUSA,1,0,0
@tracymohr,0,1,0
@ralphb513,0,1,0
@lakingsfan82,1,0,0
@shayne571,0,1,0
@TinaGiordano10,1,0,0
@xpokealotasmot,1,0,0
@Stand4Justice44,1,0,0
@marynoise,1,0,0
@HigHermans,1,0,0
@gilbertjasono,0,1,0
@SlippiestFish,1,0,0
@jmhtalley,1,0,0
@NordicNurse99,1,0,0
@kellyhirz,0,1,0
@LisaDaugh1,0,1,0
@Colleen94603609,1,0,0
@TrumpsBlather,1,0,0
@kyle11b10,1,0,0
@CheekyMeatPies,1,0,0
@RESISTTHECHEETO,1,0,-1
@downtownFranki1,1,0,-1
@Kevincore77,1,0,-1
@PhilipClark,1,0,-1
@Ignoramus666,1,0,-1
@ashes1032,1,0,-1
@InsomniaNoir,1,0,-1
@MARS0411,2,10,-1
@PaulMayATL,1,0,-1
@AlHeNNBHZ,1,0,-1
@Pouissant1,3,0,-1
@MoreLes101,1,0,-1
@RealNews_Facts,1,0,-1
@SH61970,2,0,-1
@TFDCheech,1,0,-1
@OBSERVER_RAM,1,0,-1
@liz_lrutecki,1,0,-1
@arsonoptics,1,0,-1
@jonny_red32,1,1,-1
@mkmagee,1,0,-1
@zosnana,1,0,-1
@LibertysLev,1,0,-1
@17b7d325be1d454,1,3,-1
@TheGoodGodAbove,1,17,-1
@edhere,2,0,-1
@GabeTheSqueak,1,0,-1
@wolfgirl1,1,0,-1
@kdizzzzle13,1,0,-1
@FujiwaraArmbar,1,0,-1
@usa1dj,1,0,-1
@TenneyBox,1,0,-1
@tvThirdEyeF,2,0,-1
@shelmh,1,0,-1
@okayplayer,1,1,-1
@Movanation,1,0,-1
@geekmentality,1,0,-1
@dulangme,1,0,-1
@fernhilldammit,1,0,-1
@salmrizza,1,0,-1
@lindasrussell,1,0,-1
@thenatureboiiii,1,10,-1
@RottenClinton1,1,0,-1
@filmmichaelcOX,1,0,-1
@Wyldwurm,1,0,-1
@_EricEpic_,1,0,-1
@BlairTomblair18,3,0,-1
@Scubaridr1,1,0,-1
@ChairmanMoet,1,0,-1
@GardenGirl9,1,2,-1
@ATYPIKALent,1,0,-1
@christine_57,2,0,-1
@Sofuggit2,1,0,-1
@rodstar_maximus,1,0,-1
@foxlies45,1,0,-1
@LadiesLoveBP,1,0,-1
@amish_hustle,1,0,-1
@BabersGreen,1,0,-1
@EclecticDialect,1,0,-1
@true_just_brian,1,0,-1
@krassmasterzero,2,0,-1
@Rosserator,1,0,-1
@Narciso1978,1,0,-1
@WoodsMichelle5,1,1,-1
@StupidMassive,1,0,-1
@1angryhillbilly,1,0,-1
@dieb1948,2,0,-1
@jason_s_quick,1,0,-1
@Mikel_Jollett,1,3,-1
@MacklinTony,1,0,-1
@WDianeWaggoner,1,0,-1
@EncycloSeries,1,0,-1
@RahailAlp,1,0,-1
@thekennwade,1,0,-1
@bacovell,1,0,-1
@CMunswa,1,0,-1
@Tr83yWay_Gzz,1,0,-1
@redfirestarwmn,1,0,-1
@NikkiBalzzz,1,0,-1
@MarkWhyler,1,0,-1
@MichelleDC8888,1,1,-1
@CoCoMathew,1,0,-1
@sarahcpr,1,0,-1
@jgp700,1,0,-1
@pdkaizer,1,0,-1
@Middletownpress,1,0,-1
@swirlgal01,2,0,-1
@thehill,2,16,-1
@TeamGulley,1,0,-1
@scooter2_0,1,0,-1
@jtimm684,1,0,-1
@Smokeandminions,1,0,-1
@pollotropicartz,1,0,-1
@HeckPhilly,1,0,-1
@lbcyber,1,0,-1
@magi_estella,1,0,-1
@Champmom,1,0,-1
@crupicrupicrupi,1,0,-1
@bschumac,2,0,-1
@bassman78,1,0,-1
@Emalinebluth1,1,0,-1
@omateusribeiro,1,0,-1
@DeionGottaSTFU,1,0,-1
@timtoez09,1,0,-1
@ColeRachal,1,0,-1
@winterskiss77,1,0,-1
@TheJustin,1,0,-1
@bgc558,1,0,-1
@KrissyMAGA3X,1,0,-1
@m_mindiak,1,0,-1
@GiovanniFrank,1,0,-1
@Naplesryder,1,0,-1
@MJMadisonJr,1,0,-1
@deleted_tweeter,1,0,-1
@LeGazouilleur,1,0,-1
@Breaking144,1,0,-1
@jrzychick,1,0,-1
@busteddaddyy,1,0,-1
@fFTuutFMuZb4bJT,1,0,-1
@burberryant,1,0,-1
@gatewaypundit,1,7,-1
@tylerpgardner,1,0,-1
@Kareem_Uhuru,1,0,-1
@Brasilmagic,2,1,-1
@nomadchristina,1,0,-1
@Linsha222,1,0,-1
@Tuxota,1,0,-1
@robertflorence,2,0,-1
@TheColdHardPax,1,0,-1
@angusparvo,1,10,-1
@EiffelEvan,1,0,-1
@GroupHomesInc,2,0,-1
@BradWGreenberg1,1,0,-1
@TedNugent,1,12,-1
@Yasmine10894,1,0,-1
@NewsJunki3,1,0,-1
@Mellintex,1,0,-1
@SheepNinja85,1,0,-1
@MeghanStrapec,1,0,-1
@FlorenceIvy,1,0,-1
@CTVNationalNews,1,0,-1
@MitchellDJMitch,1,0,-1
@LinaramonaV,1,0,-1
@crazyseandx,1,0,-1
@PGOperations,1,0,-1
@PolosNKicks,1,0,-1
@goodfella156,1,0,-1
@coleharbourdave,1,0,-1
@JayseBenji,1,0,-1
@Suavebones,1,0,-1
@iamlfwright,1,0,-1
@superman10878,1,0,-1
@burnerito121,1,0,-1
@JackRevered,1,0,-1
@ldytwtstheblues,1,0,-1
@Curmilus,1,0,-1
@InternTechie,1,0,-1
@DelrayDiva,1,0,-1
@VirusJoeKnows,1,0,-1
@Schmorgie_,1,0,-1
@unfamous,1,0,-1
@RonMwangaguhung,2,0,-1
@hotlinekream,1,0,-1
@damircatic,1,0,-1
@DigitalXtreme,1,0,-1
@LeenaJanss,1,0,-1
@neugut,1,0,-1
@rhemagirl3,1,0,-1
@yourrighttalk,1,0,-1
@pitbulparalegal,1,0,-1
@BourbonAndYou,1,0,-1
@pleindevie_kat,2,0,-1
@jerrysharell,1,0,-1
@LiLMAiNE334,1,0,-1
@the_coolwayne,1,0,-1
@Kymmerz007,1,0,-1
@smoof64,1,0,-1
@Eilidah_Tweets,1,0,-1
@DJZwerve,1,0,-1
@abbyckumar,1,0,-1
@Margurrit,1,0,-1
@sqwertygerty,2,0,-1
@MedTricorder,1,0,-1
@DebbieS29832214,1,0,-1
@mtc4rl,1,0,-1
@dandy_lio,1,0,-1
@JohnFfs,1,0,-1
@aanda0619,1,0,-1
@delena_spencer,1,0,-1
@pae1122,1,0,-1
@apostlelaurind4,1,0,-1
@YusdedLeved,1,0,-1
@camxies,1,0,-1
@SisterEboga,1,0,-1
@BryanIiams,1,0,-1
@BrigadistaAbu,1,0,-1
@ednazzaro,1,0,-1
@J_To22es,1,0,-1
@caroleejkent,1,0,-1
@Moosie70346820,1,0,-1
@DystopicClaims,1,0,-1
@BrookeBCNN,1,6,-1
@arrectorpili,1,0,-1
@ParkerMolloy,1,3,-1
@cheryl_chuba,1,0,-1
@ebishop1966,1,0,-1
@LovelyMcnair,1,0,-1
@altrightbites,1,0,-1
@minervaneryse,1,0,-1
@nicko6568,1,0,-1
@Mandelamen,1,0,-1
@jim_in_ps,1,0,-1
@PLDTruth,1,0,-1
@stacyrenee75,1,0,-1
@branbeforetime,1,0,-1
@Sadistic_Venom,1,0,-1
@ddiddy171,2,0,-1
@hellrazorscrypt,1,0,-1
@elreyDallas,1,2,-1
@gunautkan,1,0,-1
@z06vt1,1,0,-1
@Donna6499,1,0,-1
@MiltonF1776,2,0,-1
@timmmccoy,1,0,-1
@SandalsTo,1,0,-1
@MJScarlett,1,0,-1
@bravesmimi,2,0,-1
@unscriptedmike,2,0,-1
@DeplorablePiet,1,0,-1
@penn50w,1,0,-1
@timerrill,1,0,-1
@chrisdole86,1,0,-1
@DavidB86318017,1,0,-1
@yuckybangs,1,0,-1
@MattWShore,1,0,-1
@sylvestermarcu,1,0,-1
@bk1171,1,1,-1
@Hardglass121,1,0,-1
@Bru__ce,1,0,-1
@vala_lee,1,0,-1
@benjamin_silver,1,0,-1
@twotondawg,1,0,-1
@city_hussle,1,0,-1
@cathiscreations,1,0,-1
@MAGATrumpGirl,4,3,-1
@sg53d,1,0,-1
@RealJohnSandor,2,1,-1
@LawrenceHughes,2,0,-1
@MsSMoss,1,0,-1
@gramophoneman,1,0,-1
@realharrymonk,1,0,-1
@REMarquardt,2,0,-1
@CtEye82,1,0,-1
@TedHardaway,1,0,-1
@Antonio_P_Ruiz,1,0,-1
@KellyRN52,3,1,-1
@sourmanconserve,1,0,-1
@A_Kay77,2,0,-1
@Jacqueslibre,1,0,-1
@hadtochangethis,1,0,-1
@MJASheridan,1,0,-1
@scandallk,1,1,-1
@MeghanR2C,1,0,-1
@dcummi,1,0,-1
@KDJEpops,1,0,-1
@PattySprunt,2,0,-1
@Leeds_Demon,1,0,-1
@kin2souls,2,0,-1
@LavenderDaze10,1,0,-1
@biblioteq_tress,1,0,-1
@redjoe1954,1,0,-1
@julzdamom,1,0,-1
@BartenderGirl,1,0,-1
@Michaelbaer1,1,0,-1
@Healyhack,1,0,-1
@DBDuke2,1,0,-1
@CharlieCAuto,1,0,-1
@danzu72,1,0,-1
@Knarf_017,2,0,-1
@rovermom,1,0,-1
@JacekWierzbicki,1,0,-1
@_dpaj,3,0,-1
@jcalvarez,1,0,-1
@MaryLousTweets,1,1,-1
@KiKithe1stlady,1,0,-1
@InfobaeLoUltimo,1,0,-1
@mzbitca,1,0,-1
@kyangjd,1,0,-1
@drdank8,1,0,-1
@CaleEhrlich,1,0,-1
@jackieoh17,1,0,-1
@pavel,2,0,-1
@JFlaken,1,0,-1
@glamrkidnyc,1,0,-1
@RIPMando,1,0,-1
@FreeRangeCritic,1,0,-1
@LaughingFig,1,0,-1
@gunclemicah,1,0,-1
@RosieAyala18,1,0,-1
@theBluto36,1,0,-1
@jilly4356,1,0,-1
@laurenornot,1,0,-1
@Lepreykan,1,0,-1
@Sa33d209,1,0,-1
@blawson85,1,0,-1
@TimPaul_illo,1,0,-1
@CovfefeGrande,1,0,-1
@Celina_Ree,1,0,-1
@jakestephens505,1,0,-1
@tomcoates,1,0,-1
@tinkerthinker2,1,0,-1
@brady008,1,0,-1
@Doc_0,1,0,-1
@ShinSolidus,1,0,-1
@Cpena2020,1,0,-1
@JeanSorian,1,0,-1
@d3rekfk,1,0,-1
@PlanetJanet3,1,0,-1
@mrquintenscott,1,0,-1
@methtitup,1,0,-1
@_____JV,1,0,-1
@ohhhcolleen,1,0,-1
@DanArtimos,1,0,-1
@snowflake_zero,1,0,-1
@mrsdurkinmuses,1,0,-1
@jerodwalburn,2,0,-1
@chef_sue,1,0,-1
@cybersharque,1,0,-1
@TwitMat78,1,0,-1
@BwasGoat44,1,0,-1
@Duckypam,3,0,-1
@mrpayback,1,0,-1
@Social_Media_ax,1,0,-1
@trebor1918,1,0,-1
@YoulondaCMason,1,0,-1
@hunter_grizz,1,0,-1
@DrKimChandler,1,0,-1
@Tedderman1,1,0,-1
@Jomgi88,1,0,-1
@aggiebrett,1,0,-1
@newstalk560klvi,1,0,-1
@himbervore,1,0,-1
@Jason_Phoenix99,1,0,-1
@Oracle1061,1,0,-1
@LiuzziHagan,1,0,-1
@marilntony38,1,0,-1
@Sissy44369900,1,0,-1
@Leemorr23,1,0,-1
@FiBelleFi,1,0,-1
@GaelicRoadSign,1,0,-1
@michelle11502,1,2,-1
@ala005,1,0,-1
@8CountKing,1,0,-1
@spiritwolf50,1,0,-1
@MBGlenn,1,0,-1
@oro1500,1,0,-1
@nealkane,1,0,-1
@candidhate,1,0,-1
@distant_angel,1,0,-1
@MikeForPres2020,1,0,-1
@Trevenclaw,1,0,-1
@cudddz,1,0,-1
@DigitalKitty19,1,0,-1
@DontCensorMe7,1,0,-1
@_IvanVrdoljak,1,0,-1
@ObjectiveTruth8,1,0,-1
@Jer_Hinchliffe,1,0,-1
@rez512,2,0,-1
@murphy1017,1,0,-1
@DeletOrPunish,1,0,-1
@warpheads,1,0,-1
@ascannerburkely,1,0,-1
@mpvine,1,0,-1
@colormehis58,1,0,-1
@stgravez,1,0,-1
@the_wild_bore,1,0,-1
@tsuliena,1,0,-1
@noidd,1,0,-1
@InquirReckoning,1,0,-1
@theretheirthere,2,1,-1
@Twonesterr,1,0,-1
@KnickCanon,1,0,-1
@JADbeats,1,0,-1
@boofsngoofs,1,0,-1
@donnajisaok,1,2,-1
@robbyj44,1,0,-1
@jay6018,1,0,-1
@Maggie_Dwyer,1,0,-1
@Larsofhaus1,1,1,-1
@TEBaird,1,0,-1
@Brenleighd,1,0,-1
@JakobDWebster,1,1,-1
@PodunkPolymath,1,0,-1
@RellzSpot,1,0,-1
@KarenBarbosa61,1,0,-1
@irulethegalaxy,1,0,-1
@Erecti1eReptile,1,0,-1
@Toxxic_pisces,1,0,-1
@lauradidia,1,0,-1
@holachola,4,4,-1
@ChadwickFurr,1,0,-1
@sambagirl1,1,0,-1
@farmer_alf,1,0,-1
@iDolodotCom,1,0,-1
@fut1952,1,0,-1
@Eknows69,1,0,-1
@MGoodland,1,0,-1
@LofiSenpai,1,0,-1
@George17868851,1,0,-1
@jaded5643,1,0,-1
@ArizonaEnema,1,0,-1
@MarkRubello,2,0,-1
@IamEveryDayPpl,2,0,-1
@dom_719,1,0,-1
@mcatty_alex,1,0,-1
@MyCatsMuse,1,0,-1
@Buckshot068,1,0,-1
@NeiljaHarewood,2,0,-1
@HughesSherryma,1,0,-1
@suZen,1,0,-1
@leticiaVShep,2,0,-1
@tami04527232,1,0,-1
@KristenInVA,1,0,-1
@haseebo,1,0,-1
@MichaelRMora,2,0,-1
@ArthurAnthony4,1,0,-1
@twitassassin823,1,2,-1
@ralphfs2000,1,0,-1
@FoaRyan,1,0,-1
@BrandMeEbony,1,0,-1
@RollPositive,1,0,-1
@homemadeguitars,1,1,-1
@BolindoMiss1975,1,0,-1
@OG4051,1,0,-1
@imdela,1,0,-1
@TheLogical_1,1,0,-1
@Juan_Abbe,1,0,-1
@NightBird1965g,1,0,-1
@HOFJack21,1,3,-1
@warmsand10,1,0,-1
@DavidL_Hill,1,0,-1
@djFuego_1,1,0,-1
@SGNSV_,1,1,-1
@prchamberlai,1,0,-1
@DanCarrSC,1,0,-1
@earwigtheband,1,0,-1
@najibelkihel,1,0,-1
@Leshh_xo,1,0,-1
@kathy_sandoval,1,0,-1
@ghawtho1,1,0,-1
@cindyella_yolo,1,0,-1
@BU2BaRUSHfan,1,0,-1
@GeorgiakLeek,1,0,-1
@nathanpaul1975,1,0,-1
@JeromePMiron,1,0,-1
@ericjstolze,1,0,-1
@yaktaur,1,0,-1
@THORANDTITAN,1,0,-1
@WeezMama,1,0,-1
@meli8520_meli,1,0,-1
@TonkaSly,1,0,-1
@ursusmaije,1,0,-1
@TaraGee76,1,0,-1
@ILissaJackson,1,0,-1
@OttoFernandez,1,0,-1
@Holdensolo,1,0,-1
@panhandleprims,1,0,-1
@KeithSaiph,1,0,-1
@TheAntiTwitler,5,6,-1
@gifa1gino,1,0,-1
@NotThatTomGreen,1,0,-1
@bchartsforum,1,0,-1
@_briandepalmas,1,0,-1
@RockShrimp,1,0,-1
@siristone,1,0,-1
@FinnKendall,1,0,-1
@alex7104,1,1,-1
@Urbane_Gorilla_,1,0,-1
@HillarysPaine,1,0,-1
@royalviking04,1,0,-1
@twright55,2,0,-1
@enarez,1,0,-1
@KingNASCARFan,2,0,-1
@Tensleep1159,1,0,-1
@Seinfelds_List,1,0,-1
@ohiotimmons3,1,0,-1
@arianabeck1beck,1,0,-1
@tylernc1,1,0,-1
@barchalk_joanne,1,0,-1
@siltstriderridr,1,0,-1
@firstprize1,1,0,-1
@Lindsey_Esq,1,0,-1
@slimrel__,1,0,-1
@HeliaERossini1,1,0,-1
@keithkennedy981,1,0,-1
@_Lovelylyricist,1,0,-1
@britus89,2,0,-1
@Narrative_Arc,1,0,-1
@kinxbitz,1,0,-1
@Dooce9mmEast,1,0,-1
@1021thewave,1,0,-1
@StephanieSidley,1,0,-1
@TweetsFlyinHigh,1,0,-1
@StephanieJarr11,1,0,-1
@W56Annie,1,0,-1
@mommygalore,1,0,-1
@mlibertim,1,0,-1
@IloveMartyinMS,1,0,-1
@wiitchofthewest,1,0,-1
@sylvialpittman,1,0,-1
@290C0017MB,1,0,-1
@MyKai1111,1,0,-1
@Smokeysmom68,1,0,-1
@SharonS33356941,2,0,-1
@lefthandturn80,1,0,-1
@18jamie90,1,0,-1
@tatianaorengo,1,0,-1
@Sharvee11,1,0,-1
@_Resistance___,1,0,-1
@yuille_wendy,1,0,-1
@brucefretts,1,0,-1
@rossr122,1,0,-1
@Heidilwilson3,1,0,-1
@vector_lab76,1,0,-1
@BrazilHugs,1,0,-1
@IsaacAbe1,2,0,-1
@Jon_Purpose,1,0,-1
@AngryMongo,1,0,-1
@BluDrone,1,0,-1
@MJGWrites,2,0,-1
@ry_jc,2,0,-1
@DeeDeeRP,1,1,-1
@WindTalkerMN1,1,0,-1
@jzuazola,2,0,-1
@Coach_Crash,1,0,-1
@Smittyd77,1,0,-1
@MyKeyJC,1,0,-1
@simplysous,1,0,-1
@plorigo,1,0,-1
@BearableAtBest,1,0,-1
@Crown_Financial,1,0,-1
@VonStogner,1,0,-1
@R0LICA,1,0,-1
@pamelahaber1,1,0,-1
@LoisWil22702392,2,0,-1
@Lots47,1,0,-1
@nlitvin,1,2,-1
@Donadeedooda,1,0,-1
@JoycieDee,1,0,-1
@Mandi_M_Carr,1,0,-1
@TecoloteShadows,1,0,-1
@LongBchCAPatch,1,0,-1
@JaySin17420,1,0,-1
@DaveMuscarella,1,0,-1
@804Scoe,1,0,-1
@lebalori,1,1,-1
@BobMarsdale,1,0,-1
@denise_mizrachi,1,0,-1
@amazing__isaiah,1,0,-1
@twitabouttheweb,1,0,-1
@jimmyc451,1,0,-1
@weriagh,1,0,-1
@KenThinksStuff,1,0,-1
@jimkoziak,2,0,-1
@TXBelle18,1,0,-1
@kenjo59,1,0,-1
@theblaze,1,0,-1
@LadyLakeMusic,1,0,-1
@RempelBrian,1,0,-1
@Amethystheart17,1,0,-1
@EmoGothTeen,1,0,-1
@DebJC00l,1,0,-1
@MattBos,1,0,-1
@michaelpfunk,1,0,-1
@whateversusan,1,0,-1
@RadioAgaz,1,0,-1
@tradebuddyonlin,1,0,-1
@polyscorp,1,0,-1
@Call_Me_Pokey73,1,0,-1
@Dailytakes,1,0,-1
@AiokiNagato,1,0,-1
@OfWauconda,2,0,-1
@SavageTooney,1,0,-1
@jon_p_m,1,0,-1
@carloswsoto,1,0,-1
@MaryintheMntns,1,0,-1
@liberalhippo,1,0,-1
@proshares1,1,0,-1
@TanyaNotkoff,1,0,-1
@kentuckycatkady,1,0,-1
@Praxicylene,1,0,-1
@CPT_Dunsel,1,0,-1
@Ken1976_TN,1,0,-1
@AwWilkin,1,0,-1
@MavenOfMayhem,1,0,-1
@CarolLi50837840,1,0,-1
@adamskoglund,1,0,-1
@chloedog42,1,0,-1
@Targetsinger,1,0,-1
@ImprobableJoe,2,0,-1
@rhughatkinson,1,0,-1
@RoyMooresHorse,1,2,-1
@RamiroSchaefer,1,0,-1
@anthonyeichler,1,0,-1
@jertoresist,1,0,-1
@jnporter099,1,0,-1
@SmaugIsMyBitch,1,0,-1
@jesusbuiltmy,1,0,-1
@RoundTable3K,1,0,-1
@YJL308,1,0,-1
@Robertc37836916,2,0,-1
@Durpanet,1,0,-1
@brandon_f_black,1,0,-1
@TippyFalmouth,1,0,-1
@BeeBop4933,1,0,-1
@drewconst,1,0,-1
@Mark15King,1,0,-1
@dreamitnowdoit,1,0,-1
@V_Strk7,1,0,-1
@jaime_smoker,1,0,-1
@BellaSpirito777,1,0,-1
@FourEcchiTasty,1,0,-1
@TheresaStyers,1,0,-1
@shazniz,1,0,-1
@nocoates,1,0,-1
@alancinephile,1,0,-1
@mttyspn,1,0,-1
@marcusrebmann,1,0,-1
@sharrue2,1,0,-1
@ResistTrump24,1,1,-1
@MissouriHero,1,0,-1
@MinetteNelson,1,0,-1
@BrianKemm,1,0,-1
@peacemaker4u,1,0,-1
@babym2013,1,0,-1
@Philster_,1,0,-1
@MattsOpinion,1,0,-1
@TinyTinkerBell9,2,0,-1
@webetterbelieve,1,0,-1
@tbernitt007,1,0,-1
@kim_campagna,1,0,-1
@MattFromPhilly,1,0,-1
@brendagaylern,1,0,-1
@ajsweetsoap,1,0,-1
@clint4usa,1,1,-1
@rickdun,3,0,-1
@Crashfennec,1,0,-1
@Twilightshock,1,0,-1
@AmberSeva,1,0,-1
@Eric42Anderson,1,0,-1
@DexDext94168840,1,0,-1
@DioYfd,1,0,-1
@Al_Peeair,1,0,-1
@NorthFalcon74,2,0,-1
@zebardbaird,1,0,-1
@joschein,1,0,-1
@calpaulie,1,0,-1
@BlackRosePhotog,1,0,-1
@Callmerahhh,1,0,-1
@scorpioxbarb,1,0,-1
@hobnob99,1,0,-1
@BrittLannan,1,0,-1
@AryaResists,1,0,-1
@BonnieOdell12,1,0,-1
@gheorghetheblog,1,0,-1
@KeithTaft7,1,0,-1
@Ezcomes_Ezgoes,1,0,-1
@WKUDrew85,1,0,-1
@RedSpeckledPup,2,0,-1
@oldsmithee,1,0,-1
@NRAVikki,1,0,-1
@knowmadonline,1,0,-1
@sasinct,2,0,-1
@addison_dr,2,0,-1
@dhaybass,1,0,-1
@Cornhusker54321,1,0,-1
@quixxdraw,1,0,-1
@Muse2Pharaoh,2,0,-1
@Iwanski,1,0,-1
@eelcomunication,1,0,-1
@Mrsparanoid2,2,0,-1
@LindsayFSU,1,0,-1
@jmag9,1,0,-1
@Hainsworthy,1,0,-1
@PaulBassett,1,0,-1
@DJwoske,1,0,-1
@rhmlm,1,0,-1
@pinkfly23,1,0,-1
@DaNoobSays,1,0,-1
@10x32,1,0,-1
@nisisdaughter,1,0,-1
@jerimickelberry,1,0,-1
@BrentlyGasper,1,0,-1
@jblauvelt79,1,0,-1
@Kate4Djt,1,0,-1
@PlubellDc,1,0,-1
@realRachelAA,1,0,-1
@kaylagothe411,1,0,-1
@TEverettSr1,1,0,-1
@BeverlyAdams56,1,0,-1
@JonDonahue,1,0,-1
@JuanENonly,1,0,-1
@MustangGirl3,1,1,-1
@CroppedReality,1,0,-1
@Darren_Mooney,1,0,-1
@dchancellor2156,1,0,-1
@JimBMcPherson,1,0,-1
@ComicSay,1,0,-1
@SheilaG6868,1,0,-1
@ariherzog,1,0,-1
@DavidKVEW,1,0,-1
@miikeyxx,1,0,-1
@taralynlewis1,1,0,-1
@weezles1,1,0,-1
@LukeMcKenna24,1,0,-1
@tibster53,1,0,-1
@mzjess_nicole,1,0,-1
@Angry_Gr0bi,1,0,-1
@ButSpeakinRight,1,0,-1
@eyeofthematrix,1,0,-1
@MadP07,1,0,-1
@djanechristy,1,0,-1
@IVicere,1,0,-1
@beez41nine,1,0,-1
@RobertBudzinsk1,1,0,-1
@rchalc,1,0,-1
@dewangibson,1,0,-1
@glassspider_cp,1,0,-1
@Ryan4502910043,1,0,-1
@Dee601,1,0,-1
@RickDavi1,1,0,-1
@N605290,1,0,-1
@Rachellucky69,1,0,-1
@LovelyCece82,1,0,-1
@scaperstone,1,0,-1
@CHSmithPhD,1,0,-1
@MLAlexion,1,0,-1
@arleneandjake,1,0,-1
@DocJohnson02,1,0,-1
@4NYUSsenate18,1,0,-1
@ttfn2012,1,0,-1
@paperslug419,1,0,-1
@MAGAmovementCA,2,0,-1
@CharisePurifoy,1,0,-1
@JaerodThorn,1,0,-1
@Scotladywriter,1,0,-1
@cdigitech,1,0,-1
@robertosan,1,0,-1
@DrJdaC,1,0,-1
@BryanJGould,2,0,-1
@IANMONTY,1,0,-1
@SKA8BOARDGEEK,1,0,-1
@blindoggbooks,1,0,-1
@HerbCongram,1,0,-1
@andyecono,1,0,-1
@dougconstance,1,0,-1
@B_Digi83,1,0,-1
@Jerryca92009,2,0,-1
@GhostCanyon4,1,0,-1
@andrea_klembith,2,0,-1
@Evil_Lester2018,1,0,-1
@cfish1961,1,0,-1
@April_Sassy,1,0,-1
@PLMSalon,1,0,-1
@gato_danger,1,0,-1
@MerleSmithJr,1,0,-1
@ukpuppetboy,1,0,-1
@emigre80,1,0,-1
@billjpiper,1,0,-1
@AnitaPhifer3,1,0,-1
@Bitchadelphia,1,0,-1
@SatchelBreed4,1,0,-1
@Sezyounotme,1,0,-1
@jmc663,1,0,-1
@Soapdishdsi,1,0,-1
@MarshaMarshaKy,1,0,-1
@QuiveringSteele,1,0,-1
@AshleySweetness,1,0,-1
@aeronautic1,1,0,-1
@Say_Yes_2theJes,1,0,-1
@jmb_ESQ,1,0,-1
@mattmabus,1,0,-1
@Jacksteal7,2,1,-1
@DeeDee15343724,1,0,-1
@jarheadofwords,1,0,-1
@klrwriter,1,0,-1
@KenTheGreat1,1,0,-1
@SimplyYoso,1,0,-1
@SarahCSmith,1,0,-1
@DEsInfiniteLuv,1,0,-1
@UnemployedEater,1,0,-1
@Fumingcustomer,1,0,-1
@4disneyfashion,1,0,-1
@dvrkmvgick,1,0,-1
@jz675,1,0,-1
@RubyDoria1,1,0,-1
@JaneDic03525745,1,0,-1
@Scorpio_Mind23,1,0,-1
@pumoligy,1,0,-1
@ChetPunisher,1,0,-1
@GvccifiedTweets,1,0,-1
@rexfordimages,1,0,-1
@aRealBetty,1,0,-1
@EddyBee26,1,0,-1
@NOLA_JT,1,0,-1
@beej07,1,0,-1
@AIllinoi,1,0,-1
@randypinball,1,0,-1
@Gatorjeff88,1,0,-1
@taylorlargen,1,0,-1
@Laurelberg11,1,0,-1
@hdbdonbruno,1,0,-1
@DFKendra,1,0,-1
@LettyBKNY,1,0,-1
@nikkikool1,1,0,-1
@Jabbadaddy2016,2,0,-1
@MSROSALYN,1,0,-1
@TravisConrad12,1,0,-1
@DiamondDaveP,1,0,-1
@lindseysmallw,1,0,-1
@lcgm92,1,0,-1
@memeorandum,1,0,-1
@kita_L725,1,0,-1
@SonOfGodAndMan,1,0,-1
@Mommyafblog,1,0,-1
@tregas,1,0,-1
